trace_id,_Start#duration,_Start#end_time,_Start#fixedCost,_Start#occurred,_Start#resourceCost,_Start#start_time,_Start@duration,_Start@fixedCost,_Start@occurred,_Start@resourceCost,A#duration,A#end_time,A#fixedCost,A#occurred,A#resourceCost,A#start_time,A@duration,A@fixedCost,A@occurred,A@resourceCost,B#duration,B#end_time,B#fixedCost,B#occurred,B#resourceCost,B#start_time,B@duration,B@fixedCost,B@occurred,B@resourceCost,C#duration,C#end_time,C#fixedCost,C#occurred,C#resourceCost,C#start_time,C@duration,C@fixedCost,C@occurred,C@resourceCost,D#duration,D#end_time,D#fixedCost,D#occurred,D#resourceCost,D#start_time,D@duration,D@fixedCost,D@occurred,D@resourceCost,E#duration,E#end_time,E#fixedCost,E#occurred,E#resourceCost,E#start_time,E@duration,E@fixedCost,E@occurred,E@resourceCost,F#duration,F#end_time,F#fixedCost,F#occurred,F#resourceCost,F#start_time,F@duration,F@fixedCost,F@occurred,F@resourceCost,K#duration,K#end_time,K#fixedCost,K#occurred,K#resourceCost,K#start_time,K@duration,K@fixedCost,K@occurred,K@resourceCost,_End#duration,_End#end_time,_End#fixedCost,_End#occurred,_End#resourceCost,_End#start_time,_End@duration,_End@fixedCost,_End@occurred,_End@resourceCost,_Path,1_if_A#duration_>_515.0_then_INSERT_K_(_#duration_10.0_#resourceCost_?N_(10.0_2.0)_);,2_if_B#duration_>_50.0_then_SKIP_C;,3_if_D#duration_>_60.0_then_E+F;,_Label
486,0.0,2023-06-29T12:30:00.000+00:00,0.0,1,0.0,2023-06-29T12:30:00.000+00:00,0.0,0.0,1.0,0.0,523.727,2023-06-29T12:38:43.727+00:00,50.0,1,29.1,2023-06-29T12:30:00.000+00:00,523.727,50.0,2.0,29.1,6.084,2023-06-29T12:38:59.811000+00:00,10.0,1,0.34,2023-06-29T12:38:53.727000+00:00,539.8109999999999,60.0,4.0,40.24228828986339,100.973,2023-06-29T12:40:40.784000+00:00,5.0,1,5.61,2023-06-29T12:38:59.811000+00:00,640.7839999999999,65.0,5.0,45.85228828986339,56.867,2023-06-29T12:41:37.651000+00:00,5.0,1,3.16,2023-06-29T12:40:40.784000+00:00,697.6509999999998,70.0,6.0,49.01228828986339,66.941,2023-06-29T12:42:44.592000+00:00,10.0,1,3.72,2023-06-29T12:41:37.651000+00:00,764.5919999999999,80.0,7.0,52.73228828986339,536.57,2023-06-29T12:51:41.162000+00:00,0.0,1,29.81,2023-06-29T12:42:44.592000+00:00,1301.1619999999998,80.0,8.0,82.5422882898634,10.0,2023-06-29T12:38:53.727000+00:00,0.0,1.0,10.802288289863386,2023-06-29T12:38:43.727+00:00,533.727,50.0,3.0,39.902288289863385,0.0,2023-06-29T12:51:41.162000+00:00,0.0,1,0.0,2023-06-29T12:51:41.162000+00:00,1301.1619999999998,80.0,9.0,82.5422882898634,"_Start,A,K,B,C,D,E,F,_End",1,0,0,4.0
495,0.0,2023-06-29T13:45:00.000+00:00,0.0,1,0.0,2023-06-29T13:45:00.000+00:00,0.0,0.0,1.0,0.0,482.634,2023-06-29T13:53:02.634+00:00,50.0,1,26.81,2023-06-29T13:45:00.000+00:00,482.634,50.0,2.0,26.81,21.759,2023-06-29T13:53:24.393+00:00,10.0,1,1.21,2023-06-29T13:53:02.634+00:00,504.39300000000003,60.0,3.0,28.02,99.959,2023-06-29T13:55:04.352+00:00,5.0,1,5.55,2023-06-29T13:53:24.393+00:00,604.3520000000001,65.0,4.0,33.57,51.523,2023-06-29T13:55:55.875+00:00,5.0,1,2.86,2023-06-29T13:55:04.352+00:00,655.8750000000001,70.0,5.0,36.43,82.566,2023-06-29T13:57:18.441+00:00,10.0,1,4.59,2023-06-29T13:55:55.875+00:00,738.4410000000001,80.0,6.0,41.019999999999996,563.183,2023-06-29T14:06:41.624+00:00,0.0,1,31.29,2023-06-29T13:57:18.441+00:00,1301.6240000000003,80.0,7.0,72.31,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-29T14:06:41.624+00:00,0.0,1,0.0,2023-06-29T14:06:41.624+00:00,1301.6240000000003,80.0,8.0,72.31,"_Start,A,B,C,D,E,F,_End",0,0,0,0.0
50,0.0,2023-06-19T15:56:40.000+00:00,0.0,1,0.0,2023-06-19T15:56:40.000+00:00,0.0,0.0,1.0,0.0,448.163,2023-06-19T16:04:08.163+00:00,50.0,1,24.9,2023-06-19T15:56:40.000+00:00,448.163,50.0,2.0,24.9,21.659,2023-06-19T16:04:29.822+00:00,10.0,1,1.2,2023-06-19T16:04:08.163+00:00,469.822,60.0,3.0,26.099999999999998,105.589,2023-06-19T16:06:15.411+00:00,5.0,1,5.87,2023-06-19T16:04:29.822+00:00,575.4110000000001,65.0,4.0,31.97,60.653,2023-06-19T16:07:16.064+00:00,5.0,1,3.37,2023-06-19T16:06:15.411+00:00,636.0640000000001,70.0,5.0,35.339999999999996,74.025,2023-06-19T16:08:30.089+00:00,10.0,1,4.11,2023-06-19T16:07:16.064+00:00,710.089,80.0,6.0,39.449999999999996,626.212,2023-06-19T16:17:42.276000+00:00,0.0,1,34.79,2023-06-19T16:07:16.064000+00:00,1336.301,80.0,7.0,74.24,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-19T16:17:42.276000+00:00,0.0,1,0.0,2023-06-19T16:17:42.276000+00:00,1336.301,80.0,8.0,74.24,"_Start,A,B,C,D,E,F,_End",0,0,1,1.0
70,0.0,2023-06-20T10:43:20.000+00:00,0.0,1,0.0,2023-06-20T10:43:20.000+00:00,0.0,0.0,1.0,0.0,485.338,2023-06-20T10:51:25.338+00:00,50.0,1,26.96,2023-06-20T10:43:20.000+00:00,485.338,50.0,2.0,26.96,3.019,2023-06-20T10:51:28.357+00:00,10.0,1,0.17,2023-06-20T10:51:25.338+00:00,488.357,60.0,3.0,27.130000000000003,98.371,2023-06-20T10:53:06.728+00:00,5.0,1,5.47,2023-06-20T10:51:28.357+00:00,586.7280000000001,65.0,4.0,32.6,95.416,2023-06-20T10:54:42.144+00:00,5.0,1,5.3,2023-06-20T10:53:06.728+00:00,682.144,70.0,5.0,37.9,69.94,2023-06-20T10:55:52.084+00:00,10.0,1,3.89,2023-06-20T10:54:42.144+00:00,752.0840000000001,80.0,6.0,41.79,157.975,2023-06-20T10:57:20.119000+00:00,0.0,1,8.78,2023-06-20T10:54:42.144000+00:00,910.0590000000001,80.0,7.0,50.57,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-20T10:57:20.119000+00:00,0.0,1,0.0,2023-06-20T10:57:20.119000+00:00,910.0590000000001,80.0,8.0,50.57,"_Start,A,B,C,D,E,F,_End",0,0,1,1.0
51,0.0,2023-06-19T16:05:00.000+00:00,0.0,1,0.0,2023-06-19T16:05:00.000+00:00,0.0,0.0,1.0,0.0,505.244,2023-06-19T16:13:25.244+00:00,50.0,1,28.07,2023-06-19T16:05:00.000+00:00,505.244,50.0,2.0,28.07,24.044,2023-06-19T16:13:49.288+00:00,10.0,1,1.34,2023-06-19T16:13:25.244+00:00,529.288,60.0,3.0,29.41,97.653,2023-06-19T16:15:26.941+00:00,5.0,1,5.43,2023-06-19T16:13:49.288+00:00,626.941,65.0,4.0,34.84,74.228,2023-06-19T16:16:41.169+00:00,5.0,1,4.12,2023-06-19T16:15:26.941+00:00,701.169,70.0,5.0,38.96,78.454,2023-06-19T16:17:59.623+00:00,10.0,1,4.36,2023-06-19T16:16:41.169+00:00,779.6229999999999,80.0,6.0,43.32,124.349,2023-06-19T16:18:45.518000+00:00,0.0,1,6.91,2023-06-19T16:16:41.169000+00:00,903.972,80.0,7.0,50.230000000000004,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-19T16:18:45.518000+00:00,0.0,1,0.0,2023-06-19T16:18:45.518000+00:00,903.972,80.0,8.0,50.230000000000004,"_Start,A,B,C,D,E,F,_End",0,0,1,1.0
360,0.0,2023-06-27T11:00:00.000+00:00,0.0,1,0.0,2023-06-27T11:00:00.000+00:00,0.0,0.0,1.0,0.0,523.127,2023-06-27T11:08:43.127+00:00,50.0,1,29.06,2023-06-27T11:00:00.000+00:00,523.127,50.0,2.0,29.06,15.435,2023-06-27T11:09:08.562000+00:00,10.0,1,0.86,2023-06-27T11:08:53.127000+00:00,548.5619999999999,60.0,4.0,40.0216842816385,96.534,2023-06-27T11:10:45.096000+00:00,5.0,1,5.36,2023-06-27T11:09:08.562000+00:00,645.0959999999999,65.0,5.0,45.3816842816385,79.975,2023-06-27T11:12:05.071000+00:00,5.0,1,4.44,2023-06-27T11:10:45.096000+00:00,725.0709999999999,70.0,6.0,49.8216842816385,74.636,2023-06-27T11:13:19.707000+00:00,10.0,1,4.15,2023-06-27T11:12:05.071000+00:00,799.7069999999999,80.0,7.0,53.971684281638495,1462.767,2023-06-27T11:36:27.838000+00:00,0.0,1,81.26,2023-06-27T11:12:05.071000+00:00,2262.474,80.0,8.0,135.2316842816385,10.0,2023-06-27T11:08:53.127000+00:00,0.0,1.0,10.101684281638505,2023-06-27T11:08:43.127+00:00,533.127,50.0,3.0,39.1616842816385,0.0,2023-06-27T11:36:27.838000+00:00,0.0,1,0.0,2023-06-27T11:36:27.838000+00:00,2262.474,80.0,9.0,135.2316842816385,"_Start,A,K,B,C,D,E,F,_End",1,0,1,5.0
382,0.0,2023-06-27T14:03:20.000+00:00,0.0,1,0.0,2023-06-27T14:03:20.000+00:00,0.0,0.0,1.0,0.0,502.811,2023-06-27T14:11:42.811+00:00,50.0,1,27.93,2023-06-27T14:03:20.000+00:00,502.811,50.0,2.0,27.93,21.744,2023-06-27T14:12:04.555+00:00,10.0,1,1.21,2023-06-27T14:11:42.811+00:00,524.555,60.0,3.0,29.14,100.229,2023-06-27T14:13:44.784+00:00,5.0,1,5.57,2023-06-27T14:12:04.555+00:00,624.784,65.0,4.0,34.71,61.068,2023-06-27T14:14:45.852+00:00,5.0,1,3.39,2023-06-27T14:13:44.784+00:00,685.852,70.0,5.0,38.1,72.931,2023-06-27T14:15:58.783+00:00,10.0,1,4.05,2023-06-27T14:14:45.852+00:00,758.783,80.0,6.0,42.15,408.263,2023-06-27T14:21:34.115000+00:00,0.0,1,22.68,2023-06-27T14:14:45.852000+00:00,1167.046,80.0,7.0,64.83,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-27T14:21:34.115000+00:00,0.0,1,0.0,2023-06-27T14:21:34.115000+00:00,1167.046,80.0,8.0,64.83,"_Start,A,B,C,D,E,F,_End",0,0,1,1.0
249,0.0,2023-06-23T11:35:00.000+00:00,0.0,1,0.0,2023-06-23T11:35:00.000+00:00,0.0,0.0,1.0,0.0,472.142,2023-06-23T11:42:52.142+00:00,50.0,1,26.23,2023-06-23T11:35:00.000+00:00,472.142,50.0,2.0,26.23,1.464,2023-06-23T11:42:53.606+00:00,10.0,1,0.08,2023-06-23T11:42:52.142+00:00,473.606,60.0,3.0,26.31,104.544,2023-06-23T11:44:38.150+00:00,5.0,1,5.81,2023-06-23T11:42:53.606+00:00,578.15,65.0,4.0,32.12,59.02,2023-06-23T11:45:37.170+00:00,5.0,1,3.28,2023-06-23T11:44:38.150+00:00,637.17,70.0,5.0,35.4,62.092,2023-06-23T11:46:39.262+00:00,10.0,1,3.45,2023-06-23T11:45:37.170+00:00,699.262,80.0,6.0,38.85,255.186,2023-06-23T11:50:54.448+00:00,0.0,1,14.18,2023-06-23T11:46:39.262+00:00,954.448,80.0,7.0,53.03,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-23T11:50:54.448+00:00,0.0,1,0.0,2023-06-23T11:50:54.448+00:00,954.448,80.0,8.0,53.03,"_Start,A,B,C,D,E,F,_End",0,0,0,0.0
73,0.0,2023-06-20T11:08:20.000+00:00,0.0,1,0.0,2023-06-20T11:08:20.000+00:00,0.0,0.0,1.0,0.0,542.995,2023-06-20T11:17:22.995+00:00,50.0,1,30.17,2023-06-20T11:08:20.000+00:00,542.995,50.0,2.0,30.17,0.183,2023-06-20T11:17:33.178000+00:00,10.0,1,0.01,2023-06-20T11:17:32.995000+00:00,553.178,60.0,4.0,38.845192008036626,96.039,2023-06-20T11:19:09.217000+00:00,5.0,1,5.34,2023-06-20T11:17:33.178000+00:00,649.217,65.0,5.0,44.18519200803662,94.638,2023-06-20T11:20:43.855000+00:00,5.0,1,5.26,2023-06-20T11:19:09.217000+00:00,743.855,70.0,6.0,49.44519200803662,87.389,2023-06-20T11:22:11.244000+00:00,10.0,1,4.85,2023-06-20T11:20:43.855000+00:00,831.244,80.0,7.0,54.29519200803662,654.355,2023-06-20T11:31:38.210000+00:00,0.0,1,36.35,2023-06-20T11:20:43.855000+00:00,1485.5990000000002,80.0,8.0,90.64519200803662,10.0,2023-06-20T11:17:32.995000+00:00,0.0,1.0,8.665192008036627,2023-06-20T11:17:22.995+00:00,552.995,50.0,3.0,38.83519200803663,0.0,2023-06-20T11:31:38.210000+00:00,0.0,1,0.0,2023-06-20T11:31:38.210000+00:00,1485.5990000000002,80.0,9.0,90.64519200803662,"_Start,A,K,B,C,D,E,F,_End",1,0,1,5.0
598,0.0,2023-07-03T12:03:20.000+00:00,0.0,1,0.0,2023-07-03T12:03:20.000+00:00,0.0,0.0,1.0,0.0,505.82,2023-07-03T12:11:45.820+00:00,50.0,1,28.1,2023-07-03T12:03:20.000+00:00,505.82,50.0,2.0,28.1,34.568,2023-07-03T12:12:20.388+00:00,10.0,1,1.92,2023-07-03T12:11:45.820+00:00,540.388,60.0,3.0,30.020000000000003,98.039,2023-07-03T12:13:58.427+00:00,5.0,1,5.45,2023-07-03T12:12:20.388+00:00,638.427,65.0,4.0,35.470000000000006,72.375,2023-07-03T12:15:10.802+00:00,5.0,1,4.02,2023-07-03T12:13:58.427+00:00,710.802,70.0,5.0,39.49000000000001,78.036,2023-07-03T12:16:28.838+00:00,10.0,1,4.34,2023-07-03T12:15:10.802+00:00,788.838,80.0,6.0,43.83000000000001,128.125,2023-07-03T12:17:18.927000+00:00,0.0,1,7.12,2023-07-03T12:15:10.802000+00:00,916.963,80.0,7.0,50.95000000000001,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-07-03T12:17:18.927000+00:00,0.0,1,0.0,2023-07-03T12:17:18.927000+00:00,916.963,80.0,8.0,50.95000000000001,"_Start,A,B,C,D,E,F,_End",0,0,1,1.0
266,0.0,2023-06-23T13:56:40.000+00:00,0.0,1,0.0,2023-06-23T13:56:40.000+00:00,0.0,0.0,1.0,0.0,512.543,2023-06-23T14:05:12.543+00:00,50.0,1,28.47,2023-06-23T13:56:40.000+00:00,512.543,50.0,2.0,28.47,15.983,2023-06-23T14:05:28.526+00:00,10.0,1,0.89,2023-06-23T14:05:12.543+00:00,528.526,60.0,3.0,29.36,103.62,2023-06-23T14:07:12.146+00:00,5.0,1,5.76,2023-06-23T14:05:28.526+00:00,632.146,65.0,4.0,35.12,88.238,2023-06-23T14:08:40.384+00:00,5.0,1,4.9,2023-06-23T14:07:12.146+00:00,720.384,70.0,5.0,40.019999999999996,80.4,2023-06-23T14:10:00.784+00:00,10.0,1,4.47,2023-06-23T14:08:40.384+00:00,800.784,80.0,6.0,44.489999999999995,474.36,2023-06-23T14:16:34.744000+00:00,0.0,1,26.35,2023-06-23T14:08:40.384000+00:00,1275.144,80.0,7.0,70.84,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-23T14:16:34.744000+00:00,0.0,1,0.0,2023-06-23T14:16:34.744000+00:00,1275.144,80.0,8.0,70.84,"_Start,A,B,C,D,E,F,_End",0,0,1,1.0
591,0.0,2023-07-03T11:05:00.000+00:00,0.0,1,0.0,2023-07-03T11:05:00.000+00:00,0.0,0.0,1.0,0.0,474.986,2023-07-03T11:12:54.986+00:00,50.0,1,26.39,2023-07-03T11:05:00.000+00:00,474.986,50.0,2.0,26.39,24.296,2023-07-03T11:13:19.282+00:00,10.0,1,1.35,2023-07-03T11:12:54.986+00:00,499.282,60.0,3.0,27.740000000000002,94.606,2023-07-03T11:14:53.888+00:00,5.0,1,5.26,2023-07-03T11:13:19.282+00:00,593.8879999999999,65.0,4.0,33.0,81.681,2023-07-03T11:16:15.569+00:00,5.0,1,4.54,2023-07-03T11:14:53.888+00:00,675.569,70.0,5.0,37.54,92.234,2023-07-03T11:17:47.803+00:00,10.0,1,5.12,2023-07-03T11:16:15.569+00:00,767.803,80.0,6.0,42.66,453.255,2023-07-03T11:23:48.824000+00:00,0.0,1,25.18,2023-07-03T11:16:15.569000+00:00,1221.058,80.0,7.0,67.84,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-07-03T11:23:48.824000+00:00,0.0,1,0.0,2023-07-03T11:23:48.824000+00:00,1221.058,80.0,8.0,67.84,"_Start,A,B,C,D,E,F,_End",0,0,1,1.0
593,0.0,2023-07-03T11:21:40.000+00:00,0.0,1,0.0,2023-07-03T11:21:40.000+00:00,0.0,0.0,1.0,0.0,519.291,2023-07-03T11:30:19.291+00:00,50.0,1,28.85,2023-07-03T11:21:40.000+00:00,519.291,50.0,2.0,28.85,0.19,2023-07-03T11:30:29.481000+00:00,10.0,1,0.01,2023-07-03T11:30:29.291000+00:00,529.4810000000001,60.0,4.0,38.472596794594445,101.967,2023-07-03T11:32:11.448000+00:00,5.0,1,5.66,2023-07-03T11:30:29.481000+00:00,631.4480000000001,65.0,5.0,44.13259679459445,90.922,2023-07-03T11:33:42.370000+00:00,5.0,1,5.05,2023-07-03T11:32:11.448000+00:00,722.3700000000001,70.0,6.0,49.182596794594446,69.287,2023-07-03T11:34:51.657000+00:00,10.0,1,3.85,2023-07-03T11:33:42.370000+00:00,791.6570000000002,80.0,7.0,53.03259679459445,872.538,2023-07-03T11:48:14.908000+00:00,0.0,1,48.47,2023-07-03T11:33:42.370000+00:00,1664.1950000000002,80.0,8.0,101.50259679459444,10.0,2023-07-03T11:30:29.291000+00:00,0.0,1.0,9.612596794594443,2023-07-03T11:30:19.291+00:00,529.291,50.0,3.0,38.46259679459445,0.0,2023-07-03T11:48:14.908000+00:00,0.0,1,0.0,2023-07-03T11:48:14.908000+00:00,1664.1950000000002,80.0,9.0,101.50259679459444,"_Start,A,K,B,C,D,E,F,_End",1,0,1,5.0
599,0.0,2023-07-03T12:11:40.000+00:00,0.0,1,0.0,2023-07-03T12:11:40.000+00:00,0.0,0.0,1.0,0.0,509.156,2023-07-03T12:20:09.156+00:00,50.0,1,28.29,2023-07-03T12:11:40.000+00:00,509.156,50.0,2.0,28.29,77.955,2023-07-03T12:21:27.111+00:00,10.0,1,4.33,2023-07-03T12:20:09.156+00:00,587.111,60.0,3.0,32.62,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,95.698,2023-07-03T12:23:02.809000+00:00,5.0,1,5.32,2023-07-03T12:21:27.111000+00:00,682.809,65.0,4.0,37.94,78.459,2023-07-03T12:24:21.268000+00:00,10.0,1,4.36,2023-07-03T12:23:02.809000+00:00,761.268,75.0,5.0,42.3,351.455,2023-07-03T12:28:54.264000+00:00,0.0,1,19.53,2023-07-03T12:23:02.809000+00:00,1112.723,75.0,6.0,61.83,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-07-03T12:28:54.264000+00:00,0.0,1,0.0,2023-07-03T12:28:54.264000+00:00,1112.723,75.0,7.0,61.83,"_Start,A,B,D,E,F,_End",0,1,1,3.0
244,0.0,2023-06-23T10:53:20.000+00:00,0.0,1,0.0,2023-06-23T10:53:20.000+00:00,0.0,0.0,1.0,0.0,427.649,2023-06-23T11:00:27.649+00:00,50.0,1,23.76,2023-06-23T10:53:20.000+00:00,427.649,50.0,2.0,23.76,0.5,2023-06-23T11:00:28.149+00:00,10.0,1,0.03,2023-06-23T11:00:27.649+00:00,428.149,60.0,3.0,23.790000000000003,104.497,2023-06-23T11:02:12.646+00:00,5.0,1,5.81,2023-06-23T11:00:28.149+00:00,532.646,65.0,4.0,29.6,75.546,2023-06-23T11:03:28.192+00:00,5.0,1,4.2,2023-06-23T11:02:12.646+00:00,608.192,70.0,5.0,33.800000000000004,84.373,2023-06-23T11:04:52.565+00:00,10.0,1,4.69,2023-06-23T11:03:28.192+00:00,692.565,80.0,6.0,38.49,16.359,2023-06-23T11:03:44.551000+00:00,0.0,1,0.91,2023-06-23T11:03:28.192000+00:00,708.9240000000001,80.0,7.0,39.4,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-23T11:03:44.551000+00:00,0.0,1,0.0,2023-06-23T11:03:44.551000+00:00,708.9240000000001,80.0,8.0,39.4,"_Start,A,B,C,D,E,F,_End",0,0,1,1.0
387,0.0,2023-06-27T14:45:00.000+00:00,0.0,1,0.0,2023-06-27T14:45:00.000+00:00,0.0,0.0,1.0,0.0,514.072,2023-06-27T14:53:34.072+00:00,50.0,1,28.56,2023-06-27T14:45:00.000+00:00,514.072,50.0,2.0,28.56,13.619,2023-06-27T14:53:47.691+00:00,10.0,1,0.76,2023-06-27T14:53:34.072+00:00,527.691,60.0,3.0,29.32,91.879,2023-06-27T14:55:19.570+00:00,5.0,1,5.1,2023-06-27T14:53:47.691+00:00,619.57,65.0,4.0,34.42,82.976,2023-06-27T14:56:42.546+00:00,5.0,1,4.61,2023-06-27T14:55:19.570+00:00,702.546,70.0,5.0,39.03,79.134,2023-06-27T14:58:01.680+00:00,10.0,1,4.4,2023-06-27T14:56:42.546+00:00,781.6800000000001,80.0,6.0,43.43,415.772,2023-06-27T15:03:38.318000+00:00,0.0,1,23.1,2023-06-27T14:56:42.546000+00:00,1197.452,80.0,7.0,66.53,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-27T15:03:38.318000+00:00,0.0,1,0.0,2023-06-27T15:03:38.318000+00:00,1197.452,80.0,8.0,66.53,"_Start,A,B,C,D,E,F,_End",0,0,1,1.0
58,0.0,2023-06-20T09:03:20.000+00:00,0.0,1,0.0,2023-06-20T09:03:20.000+00:00,0.0,0.0,1.0,0.0,461.896,2023-06-20T09:11:01.896+00:00,50.0,1,25.66,2023-06-20T09:03:20.000+00:00,461.896,50.0,2.0,25.66,21.339,2023-06-20T09:11:23.235+00:00,10.0,1,1.19,2023-06-20T09:11:01.896+00:00,483.235,60.0,3.0,26.85,97.198,2023-06-20T09:13:00.433+00:00,5.0,1,5.4,2023-06-20T09:11:23.235+00:00,580.433,65.0,4.0,32.25,78.517,2023-06-20T09:14:18.950+00:00,5.0,1,4.36,2023-06-20T09:13:00.433+00:00,658.95,70.0,5.0,36.61,82.008,2023-06-20T09:15:40.958+00:00,10.0,1,4.56,2023-06-20T09:14:18.950+00:00,740.9580000000001,80.0,6.0,41.17,298.136,2023-06-20T09:19:17.086000+00:00,0.0,1,16.56,2023-06-20T09:14:18.950000+00:00,1039.094,80.0,7.0,57.730000000000004,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-20T09:19:17.086000+00:00,0.0,1,0.0,2023-06-20T09:19:17.086000+00:00,1039.094,80.0,8.0,57.730000000000004,"_Start,A,B,C,D,E,F,_End",0,0,1,1.0
365,0.0,2023-06-27T11:41:40.000+00:00,0.0,1,0.0,2023-06-27T11:41:40.000+00:00,0.0,0.0,1.0,0.0,516.241,2023-06-27T11:50:16.241+00:00,50.0,1,28.68,2023-06-27T11:41:40.000+00:00,516.241,50.0,2.0,28.68,4.352,2023-06-27T11:50:30.593000+00:00,10.0,1,0.24,2023-06-27T11:50:26.241000+00:00,530.593,60.0,4.0,38.24923744722191,101.001,2023-06-27T11:52:11.594000+00:00,5.0,1,5.61,2023-06-27T11:50:30.593000+00:00,631.5939999999999,65.0,5.0,43.85923744722191,68.503,2023-06-27T11:53:20.097000+00:00,5.0,1,3.81,2023-06-27T11:52:11.594000+00:00,700.097,70.0,6.0,47.66923744722191,85.895,2023-06-27T11:54:45.992000+00:00,10.0,1,4.77,2023-06-27T11:53:20.097000+00:00,785.992,80.0,7.0,52.43923744722191,23.439,2023-06-27T11:53:43.536000+00:00,0.0,1,1.3,2023-06-27T11:53:20.097000+00:00,809.4309999999999,80.0,8.0,53.73923744722191,10.0,2023-06-27T11:50:26.241000+00:00,0.0,1.0,9.32923744722191,2023-06-27T11:50:16.241+00:00,526.241,50.0,3.0,38.009237447221906,0.0,2023-06-27T11:53:43.536000+00:00,0.0,1,0.0,2023-06-27T11:53:43.536000+00:00,809.4309999999999,80.0,9.0,53.73923744722191,"_Start,A,K,B,C,D,E,F,_End",1,0,1,5.0
59,0.0,2023-06-20T09:11:40.000+00:00,0.0,1,0.0,2023-06-20T09:11:40.000+00:00,0.0,0.0,1.0,0.0,473.006,2023-06-20T09:19:33.006+00:00,50.0,1,26.28,2023-06-20T09:11:40.000+00:00,473.006,50.0,2.0,26.28,3.848,2023-06-20T09:19:36.854+00:00,10.0,1,0.21,2023-06-20T09:19:33.006+00:00,476.854,60.0,3.0,26.490000000000002,93.611,2023-06-20T09:21:10.465+00:00,5.0,1,5.2,2023-06-20T09:19:36.854+00:00,570.465,65.0,4.0,31.69,71.268,2023-06-20T09:22:21.733+00:00,5.0,1,3.96,2023-06-20T09:21:10.465+00:00,641.7330000000001,70.0,5.0,35.65,84.622,2023-06-20T09:23:46.355+00:00,10.0,1,4.7,2023-06-20T09:22:21.733+00:00,726.355,80.0,6.0,40.35,214.418,2023-06-20T09:25:56.151000+00:00,0.0,1,11.91,2023-06-20T09:22:21.733000+00:00,940.773,80.0,7.0,52.260000000000005,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-20T09:25:56.151000+00:00,0.0,1,0.0,2023-06-20T09:25:56.151000+00:00,940.773,80.0,8.0,52.260000000000005,"_Start,A,B,C,D,E,F,_End",0,0,1,1.0
385,0.0,2023-06-27T14:28:20.000+00:00,0.0,1,0.0,2023-06-27T14:28:20.000+00:00,0.0,0.0,1.0,0.0,537.303,2023-06-27T14:37:17.303+00:00,50.0,1,29.85,2023-06-27T14:28:20.000+00:00,537.303,50.0,2.0,29.85,194.724,2023-06-27T14:40:42.027000+00:00,10.0,1,10.82,2023-06-27T14:37:27.303000+00:00,742.027,60.0,4.0,52.44917188908846,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,75.373,2023-06-27T14:41:57.400000+00:00,5.0,1,4.19,2023-06-27T14:40:42.027000+00:00,817.4000000000001,65.0,5.0,56.63917188908846,80.732,2023-06-27T14:43:18.132000+00:00,10.0,1,4.49,2023-06-27T14:41:57.400000+00:00,898.1320000000001,75.0,6.0,61.12917188908846,558.463,2023-06-27T14:51:15.863000+00:00,0.0,1,31.03,2023-06-27T14:41:57.400000+00:00,1456.595,75.0,7.0,92.15917188908847,10.0,2023-06-27T14:37:27.303000+00:00,0.0,1.0,11.779171889088461,2023-06-27T14:37:17.303+00:00,547.303,50.0,3.0,41.62917188908846,0.0,2023-06-27T14:51:15.863000+00:00,0.0,1,0.0,2023-06-27T14:51:15.863000+00:00,1456.595,75.0,8.0,92.15917188908847,"_Start,A,K,B,D,E,F,_End",1,1,1,7.0
