trace_id,_Start#duration,_Start#end_time,_Start#fixedCost,_Start#occurred,_Start#resourceCost,_Start#start_time,_Start@duration,_Start@fixedCost,_Start@occurred,_Start@resourceCost,A#duration,A#end_time,A#fixedCost,A#occurred,A#resourceCost,A#start_time,A@duration,A@fixedCost,A@occurred,A@resourceCost,B#duration,B#end_time,B#fixedCost,B#occurred,B#resourceCost,B#start_time,B@duration,B@fixedCost,B@occurred,B@resourceCost,C#duration,C#end_time,C#fixedCost,C#occurred,C#resourceCost,C#start_time,C@duration,C@fixedCost,C@occurred,C@resourceCost,D#duration,D#end_time,D#fixedCost,D#occurred,D#resourceCost,D#start_time,D@duration,D@fixedCost,D@occurred,D@resourceCost,E#duration,E#end_time,E#fixedCost,E#occurred,E#resourceCost,E#start_time,E@duration,E@fixedCost,E@occurred,E@resourceCost,F#duration,F#end_time,F#fixedCost,F#occurred,F#resourceCost,F#start_time,F@duration,F@fixedCost,F@occurred,F@resourceCost,G_23#duration,G_23#fixedCost,G_23#occurred,G_23#resourceCost,G_23@duration,G_23@fixedCost,G_23@occurred,G_23@resourceCost,H#duration,H#end_time,H#fixedCost,H#occurred,H#resourceCost,H#start_time,H@duration,H@fixedCost,H@occurred,H@resourceCost,I_event#duration,I_event#end_time,I_event#fixedCost,I_event#occurred,I_event#resourceCost,I_event#start_time,I_event@duration,I_event@fixedCost,I_event@occurred,I_event@resourceCost,J#duration,J#end_time,J#fixedCost,J#occurred,J#resourceCost,J#start_time,J@duration,J@fixedCost,J@occurred,J@resourceCost,K#duration,K#end_time,K#fixedCost,K#occurred,K#resourceCost,K#start_time,K@duration,K@fixedCost,K@occurred,K@resourceCost,L#duration,L#end_time,L#fixedCost,L#occurred,L#resourceCost,L#start_time,L@duration,L@fixedCost,L@occurred,L@resourceCost,_End#duration,_End#end_time,_End#fixedCost,_End#occurred,_End#resourceCost,_End#start_time,_End@duration,_End@fixedCost,_End@occurred,_End@resourceCost,_Path,1_if_A#duration_>_55.0_then_SKIP_B;,2_if_G_23@resourceCost_>_5.0_then_INSERT_L_(_#resourceCost_?N_(50.0_5.0)_);,3_if_C#duration_>_55.0_then_D-F-E;,4_if_F#duration_>_55.0_then_J+K;,_Label
680,0.0,2023-07-04T10:53:20.000+00:00,0.0,1,0.0,2023-07-04T10:53:20.000+00:00,0.0,0.0,1.0,0.0,46.35,2023-07-05T13:50:40.098+00:00,345.0,1,1.29,2023-07-05T13:49:53.748+00:00,46.35,345.0,2.0,1.29,51.35,2023-07-13T11:00:19.887+00:00,54.0,1,1.43,2023-07-13T10:59:28.537+00:00,97.7,399.0,3.0,2.7199999999999998,47.39,2023-07-13T11:01:07.277+00:00,21.0,1,1.32,2023-07-13T11:00:19.887+00:00,145.09,420.0,4.0,4.04,49.744,2023-07-26T15:08:02.773+00:00,324.0,1,1.38,2023-07-26T15:07:13.029+00:00,194.834,744.0,5.0,5.42,54.336,2023-07-26T15:08:57.109+00:00,43.0,1,1.51,2023-07-26T15:08:02.773+00:00,249.17000000000002,787.0,6.0,6.93,42.751,2023-07-26T15:09:39.860+00:00,234.0,1,1.19,2023-07-26T15:08:57.109+00:00,291.921,1021.0,7.0,8.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.117,2023-08-10T12:14:17.442+00:00,123.0,1.0,1.17,2023-08-10T12:13:35.325+00:00,334.038,1144.0,8.0,9.29,45.637,2023-08-16T14:56:06.978+00:00,111.0,1,1.27,2023-08-16T14:55:21.341+00:00,379.675,1255.0,9.0,10.559999999999999,47.705,2023-08-23T09:27:15.389+00:00,111.0,1,1.33,2023-08-23T09:26:27.684+00:00,427.38,1366.0,10.0,11.889999999999999,54.451,2023-08-29T10:44:11.167+00:00,11.0,1,1.51,2023-08-29T10:43:16.716+00:00,481.831,1377.0,11.0,13.399999999999999,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-08-29T10:44:11.167+00:00,0.0,1,0.0,2023-08-29T10:44:11.167+00:00,481.831,1377.0,12.0,13.399999999999999,"_Start,A,B,C,D,E,F,H,I_event,J,K,_End",0,0,0,0,0.0
946,0.0,2023-07-04T11:37:40.000+00:00,0.0,1,0.0,2023-07-04T11:37:40.000+00:00,0.0,0.0,1.0,0.0,53.365,2023-07-06T10:54:24.449+00:00,345.0,1,1.48,2023-07-06T10:53:31.084+00:00,53.365,345.0,2.0,1.48,53.173,2023-07-14T12:11:57.728+00:00,54.0,1,1.48,2023-07-14T12:11:04.555+00:00,106.53800000000001,399.0,3.0,2.96,51.149,2023-07-14T12:12:48.877+00:00,21.0,1,1.42,2023-07-14T12:11:57.728+00:00,157.687,420.0,4.0,4.38,52.163,2023-07-28T10:50:55.426+00:00,324.0,1,1.45,2023-07-28T10:50:03.263+00:00,209.85000000000002,744.0,5.0,5.83,53.409,2023-07-28T10:51:48.835+00:00,43.0,1,1.48,2023-07-28T10:50:55.426+00:00,263.259,787.0,6.0,7.3100000000000005,62.684,2023-07-28T10:52:51.519+00:00,234.0,1,1.74,2023-07-28T10:51:48.835+00:00,325.943,1021.0,7.0,9.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.394,2023-08-10T16:36:00.945+00:00,123.0,1.0,1.54,2023-08-10T16:35:05.551+00:00,381.337,1144.0,8.0,10.59,61.517,2023-08-17T11:14:30.414+00:00,111.0,1,1.71,2023-08-17T11:13:28.897+00:00,442.854,1255.0,9.0,12.3,44.066,2023-08-23T13:43:35.520+00:00,111.0,1,1.22,2023-08-23T13:42:51.454+00:00,486.91999999999996,1366.0,10.0,13.520000000000001,48.848,2023-08-29T14:24:29.662000+00:00,11.0,1,1.36,2023-08-29T14:23:40.814000+00:00,535.7679999999999,1377.0,11.0,14.88,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-08-29T14:24:29.662000+00:00,0.0,1,0.0,2023-08-29T14:24:29.662000+00:00,535.7679999999999,1377.0,12.0,14.88,"_Start,A,B,C,D,E,F,H,I_event,J,K,_End",0,0,0,1,1.0
1590,0.0,2023-07-04T13:25:00.000+00:00,0.0,1,0.0,2023-07-04T13:25:00.000+00:00,0.0,0.0,1.0,0.0,55.722,2023-07-07T15:02:28.043+00:00,345.0,1,1.55,2023-07-07T15:01:32.321+00:00,55.722,345.0,2.0,1.55,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,55.136,2023-07-19T10:17:27.721+00:00,21.0,1,1.53,2023-07-19T10:16:32.585+00:00,110.858,366.0,3.0,3.08,51.688,2023-08-02T15:08:47.504+00:00,324.0,1,1.44,2023-08-02T15:07:55.816+00:00,162.546,690.0,4.0,4.52,49.01,2023-08-02T15:12:57.212000+00:00,43.0,1,1.36,2023-08-02T15:12:08.202000+00:00,211.55599999999998,733.0,5.0,5.88,48.312,2023-08-02T15:11:16.514000+00:00,234.0,1,1.34,2023-08-02T15:10:28.202000+00:00,259.868,967.0,6.0,7.22,46.868,234.0,1.0,1.3,306.736,1201.0,7.0,8.52,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42.864,2023-08-18T13:47:50.758000+00:00,111.0,1,1.19,2023-08-18T13:47:07.894000+00:00,349.59999999999997,1312.0,9.0,56.33679346377053,58.854,2023-08-24T16:00:17.705000+00:00,111.0,1,1.63,2023-08-24T15:59:18.851000+00:00,408.45399999999995,1423.0,10.0,57.966793463770536,42.943,2023-08-30T15:23:19.907000+00:00,11.0,1,1.19,2023-08-30T15:22:36.964000+00:00,451.39699999999993,1434.0,11.0,59.15679346377053,0.0,2023-08-14T11:09:41.014000+00:00,0.0,1.0,46.62679346377054,2023-08-14T11:09:41.014000+00:00,306.736,1201.0,8.0,55.146793463770535,0.0,2023-08-30T15:23:19.907000+00:00,0.0,1,0.0,2023-08-30T15:23:19.907000+00:00,451.39699999999993,1434.0,12.0,59.15679346377053,"_Start,A,C,D,F,E,G_23,L,I_event,J,K,_End",1,1,1,0,14.0
1242,0.0,2023-07-04T12:27:00.000+00:00,0.0,1,0.0,2023-07-04T12:27:00.000+00:00,0.0,0.0,1.0,0.0,48.094,2023-07-06T16:24:30.421+00:00,345.0,1,1.34,2023-07-06T16:23:42.327+00:00,48.094,345.0,2.0,1.34,49.749,2023-07-17T14:16:47.445+00:00,54.0,1,1.38,2023-07-17T14:15:57.696+00:00,97.843,399.0,3.0,2.7199999999999998,54.026,2023-07-17T14:17:41.471+00:00,21.0,1,1.5,2023-07-17T14:16:47.445+00:00,151.869,420.0,4.0,4.22,48.773,2023-07-31T15:49:37.564+00:00,324.0,1,1.35,2023-07-31T15:48:48.791+00:00,200.642,744.0,5.0,5.57,48.573,2023-07-31T15:50:26.137+00:00,43.0,1,1.35,2023-07-31T15:49:37.564+00:00,249.215,787.0,6.0,6.92,47.182,2023-07-31T15:51:13.319+00:00,234.0,1,1.31,2023-07-31T15:50:26.137+00:00,296.397,1021.0,7.0,8.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.413,2023-08-11T13:24:08.739+00:00,123.0,1.0,1.62,2023-08-11T13:23:10.326+00:00,354.81,1144.0,8.0,9.850000000000001,47.047,2023-08-17T16:03:09.395+00:00,111.0,1,1.31,2023-08-17T16:02:22.348+00:00,401.85699999999997,1255.0,9.0,11.160000000000002,40.347,2023-08-24T10:25:21.055+00:00,111.0,1,1.12,2023-08-24T10:24:40.708+00:00,442.20399999999995,1366.0,10.0,12.280000000000001,47.581,2023-08-30T10:31:13.463+00:00,11.0,1,1.32,2023-08-30T10:30:25.882+00:00,489.78499999999997,1377.0,11.0,13.600000000000001,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-08-30T10:31:13.463+00:00,0.0,1,0.0,2023-08-30T10:31:13.463+00:00,489.78499999999997,1377.0,12.0,13.600000000000001,"_Start,A,B,C,D,E,F,H,I_event,J,K,_End",0,0,0,0,0.0
1591,0.0,2023-07-04T13:25:10.000+00:00,0.0,1,0.0,2023-07-04T13:25:10.000+00:00,0.0,0.0,1.0,0.0,51.182,2023-07-07T15:03:19.225+00:00,345.0,1,1.42,2023-07-07T15:02:28.043+00:00,51.182,345.0,2.0,1.42,44.187,2023-07-19T10:18:11.908+00:00,54.0,1,1.23,2023-07-19T10:17:27.721+00:00,95.369,399.0,3.0,2.65,44.877,2023-07-19T10:18:56.785+00:00,21.0,1,1.25,2023-07-19T10:18:11.908+00:00,140.246,420.0,4.0,3.9,44.339,2023-08-02T15:11:09.165+00:00,324.0,1,1.23,2023-08-02T15:10:24.826+00:00,184.585,744.0,5.0,5.13,47.406,2023-08-02T15:11:56.571+00:00,43.0,1,1.32,2023-08-02T15:11:09.165+00:00,231.991,787.0,6.0,6.45,54.505,2023-08-02T15:12:51.076+00:00,234.0,1,1.51,2023-08-02T15:11:56.571+00:00,286.49600000000004,1021.0,7.0,7.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.451,2023-08-14T11:07:04.767+00:00,123.0,1.0,1.23,2023-08-14T11:06:20.316+00:00,330.94700000000006,1144.0,8.0,9.19,51.734,2023-08-18T13:45:21.794+00:00,111.0,1,1.44,2023-08-18T13:44:30.060+00:00,382.68100000000004,1255.0,9.0,10.629999999999999,46.561,2023-08-24T15:57:43.568+00:00,111.0,1,1.29,2023-08-24T15:56:57.007+00:00,429.242,1366.0,10.0,11.919999999999998,43.091,2023-08-30T15:20:42.300+00:00,11.0,1,1.2,2023-08-30T15:19:59.209+00:00,472.333,1377.0,11.0,13.119999999999997,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-08-30T15:20:42.300+00:00,0.0,1,0.0,2023-08-30T15:20:42.300+00:00,472.333,1377.0,12.0,13.119999999999997,"_Start,A,B,C,D,E,F,H,I_event,J,K,_End",0,0,0,0,0.0
447,0.0,2023-07-04T10:14:30.000+00:00,0.0,1,0.0,2023-07-04T10:14:30.000+00:00,0.0,0.0,1.0,0.0,56.231,2023-07-05T09:26:15.979+00:00,345.0,1,1.56,2023-07-05T09:25:19.748+00:00,56.231,345.0,2.0,1.56,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,55.263,2023-07-12T11:00:25.849+00:00,21.0,1,1.54,2023-07-12T10:59:30.586+00:00,111.494,366.0,3.0,3.1,50.202,2023-07-25T12:58:24.359+00:00,324.0,1,1.39,2023-07-25T12:57:34.157+00:00,161.696,690.0,4.0,4.49,41.462,2023-07-25T13:02:10.346000+00:00,43.0,1,1.15,2023-07-25T13:01:28.884000+00:00,203.15800000000002,733.0,5.0,5.640000000000001,42.659,2023-07-25T13:00:38.682000+00:00,234.0,1,1.18,2023-07-25T12:59:56.023000+00:00,245.817,967.0,6.0,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.629,2023-08-09T16:30:25.434000+00:00,123.0,1.0,1.38,2023-08-09T16:29:35.805000+00:00,295.446,1090.0,7.0,8.2,50.548,2023-08-16T11:14:07.859000+00:00,111.0,1,1.4,2023-08-16T11:13:17.311000+00:00,345.994,1201.0,8.0,9.6,49.457,2023-08-22T13:48:04.783000+00:00,111.0,1,1.37,2023-08-22T13:47:15.326000+00:00,395.451,1312.0,9.0,10.969999999999999,47.979,2023-08-28T15:34:52.926000+00:00,11.0,1,1.33,2023-08-28T15:34:04.947000+00:00,443.43,1323.0,10.0,12.299999999999999,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-08-28T15:34:52.926000+00:00,0.0,1,0.0,2023-08-28T15:34:52.926000+00:00,443.43,1323.0,11.0,12.299999999999999,"_Start,A,C,D,F,E,H,I_event,J,K,_End",1,0,1,0,10.0
1091,0.0,2023-07-04T12:01:50.000+00:00,0.0,1,0.0,2023-07-04T12:01:50.000+00:00,0.0,0.0,1.0,0.0,47.295,2023-07-06T13:34:17.791+00:00,345.0,1,1.31,2023-07-06T13:33:30.496+00:00,47.295,345.0,2.0,1.31,48.266,2023-07-17T09:03:38.684+00:00,54.0,1,1.34,2023-07-17T09:02:50.418+00:00,95.561,399.0,3.0,2.6500000000000004,58.03,2023-07-17T09:04:36.714+00:00,21.0,1,1.61,2023-07-17T09:03:38.684+00:00,153.591,420.0,4.0,4.260000000000001,46.842,2023-07-31T09:12:04.871+00:00,324.0,1,1.3,2023-07-31T09:11:18.029+00:00,200.433,744.0,5.0,5.5600000000000005,46.255,2023-07-31T09:16:03.313000+00:00,43.0,1,1.28,2023-07-31T09:15:17.058000+00:00,246.688,787.0,6.0,6.840000000000001,52.248,2023-07-31T09:14:30.216000+00:00,234.0,1,1.45,2023-07-31T09:13:37.968000+00:00,298.936,1021.0,7.0,8.290000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.552,2023-08-11T10:59:35.215000+00:00,123.0,1.0,1.29,2023-08-11T10:58:48.663000+00:00,345.488,1144.0,8.0,9.580000000000002,49.877,2023-08-17T13:38:05.690000+00:00,111.0,1,1.39,2023-08-17T13:37:15.813000+00:00,395.365,1255.0,9.0,10.970000000000002,45.288,2023-08-23T16:03:23.405000+00:00,111.0,1,1.26,2023-08-23T16:02:38.117000+00:00,440.653,1366.0,10.0,12.230000000000002,52.064,2023-08-29T16:28:10.402000+00:00,11.0,1,1.45,2023-08-29T16:27:18.338000+00:00,492.71700000000004,1377.0,11.0,13.680000000000001,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-08-29T16:28:10.402000+00:00,0.0,1,0.0,2023-08-29T16:28:10.402000+00:00,492.71700000000004,1377.0,12.0,13.680000000000001,"_Start,A,B,C,D,F,E,H,I_event,J,K,_End",0,0,1,0,2.0
1095,0.0,2023-07-04T12:02:30.000+00:00,0.0,1,0.0,2023-07-04T12:02:30.000+00:00,0.0,0.0,1.0,0.0,51.224,2023-07-06T13:39:13.329+00:00,345.0,1,1.42,2023-07-06T13:38:22.105+00:00,51.224,345.0,2.0,1.42,44.719,2023-07-17T09:12:43.101+00:00,54.0,1,1.24,2023-07-17T09:11:58.382+00:00,95.943,399.0,3.0,2.66,43.265,2023-07-17T09:13:26.366+00:00,21.0,1,1.2,2023-07-17T09:12:43.101+00:00,139.208,420.0,4.0,3.8600000000000003,53.516,2023-07-31T09:23:01.229+00:00,324.0,1,1.49,2023-07-31T09:22:07.713+00:00,192.724,744.0,5.0,5.3500000000000005,56.178,2023-07-31T09:23:57.407+00:00,43.0,1,1.56,2023-07-31T09:23:01.229+00:00,248.902,787.0,6.0,6.91,47.668,2023-07-31T09:24:45.075+00:00,234.0,1,1.32,2023-07-31T09:23:57.407+00:00,296.57,1021.0,7.0,8.23,49.152,234.0,1.0,1.37,345.722,1255.0,8.0,9.600000000000001,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,43.306,2023-08-17T13:39:02.479000+00:00,111.0,1,1.2,2023-08-17T13:38:19.173000+00:00,389.02799999999996,1366.0,10.0,54.74472974773022,46.774,2023-08-23T16:04:42.747000+00:00,111.0,1,1.3,2023-08-23T16:03:55.973000+00:00,435.80199999999996,1477.0,11.0,56.044729747730216,51.751,2023-08-29T16:28:09.089000+00:00,11.0,1,1.44,2023-08-29T16:27:17.338000+00:00,487.55299999999994,1488.0,12.0,57.48472974773021,0.0,2023-08-11T10:59:58.716000+00:00,0.0,1.0,43.944729747730214,2023-08-11T10:59:58.716+00:00,345.722,1255.0,9.0,53.544729747730216,0.0,2023-08-29T16:28:09.089000+00:00,0.0,1,0.0,2023-08-29T16:28:09.089000+00:00,487.55299999999994,1488.0,13.0,57.48472974773021,"_Start,A,B,C,D,E,F,G_23,L,I_event,J,K,_End",0,1,0,0,4.0
331,0.0,2023-07-04T09:55:10.000+00:00,0.0,1,0.0,2023-07-04T09:55:10.000+00:00,0.0,0.0,1.0,0.0,50.022,2023-07-04T15:14:21.668+00:00,345.0,1,1.39,2023-07-04T15:13:31.646+00:00,50.022,345.0,2.0,1.39,54.59,2023-07-11T11:28:48.518+00:00,54.0,1,1.52,2023-07-11T11:27:53.928+00:00,104.612,399.0,3.0,2.91,40.48,2023-07-11T11:29:28.998+00:00,21.0,1,1.12,2023-07-11T11:28:48.518+00:00,145.09199999999998,420.0,4.0,4.03,43.331,2023-07-21T16:48:43.123+00:00,324.0,1,1.2,2023-07-21T16:47:59.792+00:00,188.423,744.0,5.0,5.23,52.174,2023-07-21T16:49:35.297+00:00,43.0,1,1.45,2023-07-21T16:48:43.123+00:00,240.597,787.0,6.0,6.680000000000001,48.066,2023-07-21T16:50:23.363+00:00,234.0,1,1.34,2023-07-21T16:49:35.297+00:00,288.663,1021.0,7.0,8.020000000000001,42.828,234.0,1.0,1.19,331.491,1255.0,8.0,9.21,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.253,2023-08-15T13:49:43.896000+00:00,111.0,1,1.09,2023-08-15T13:49:04.643000+00:00,370.74399999999997,1366.0,10.0,60.46865065884399,51.484,2023-08-21T16:25:22.503000+00:00,111.0,1,1.43,2023-08-21T16:24:31.019000+00:00,422.22799999999995,1477.0,11.0,61.89865065884399,49.47,2023-08-28T10:23:40.416000+00:00,11.0,1,1.37,2023-08-28T10:22:50.946000+00:00,471.698,1488.0,12.0,63.26865065884399,0.0,2023-08-08T12:01:38.360000+00:00,0.0,1.0,50.16865065884399,2023-08-08T12:01:38.360+00:00,331.491,1255.0,9.0,59.37865065884399,0.0,2023-08-28T10:23:40.416000+00:00,0.0,1,0.0,2023-08-28T10:23:40.416000+00:00,471.698,1488.0,13.0,63.26865065884399,"_Start,A,B,C,D,E,F,G_23,L,I_event,J,K,_End",0,1,0,0,4.0
1094,0.0,2023-07-04T12:02:20.000+00:00,0.0,1,0.0,2023-07-04T12:02:20.000+00:00,0.0,0.0,1.0,0.0,46.654,2023-07-06T13:38:22.105+00:00,345.0,1,1.3,2023-07-06T13:37:35.451+00:00,46.654,345.0,2.0,1.3,59.651,2023-07-17T09:11:06.959+00:00,54.0,1,1.66,2023-07-17T09:10:07.308+00:00,106.305,399.0,3.0,2.96,51.423,2023-07-17T09:11:58.382+00:00,21.0,1,1.43,2023-07-17T09:11:06.959+00:00,157.728,420.0,4.0,4.39,49.88,2023-07-31T09:20:23.093+00:00,324.0,1,1.39,2023-07-31T09:19:33.213+00:00,207.608,744.0,5.0,5.779999999999999,57.076,2023-07-31T09:21:20.169+00:00,43.0,1,1.59,2023-07-31T09:20:23.093+00:00,264.684,787.0,6.0,7.369999999999999,47.544,2023-07-31T09:22:07.713+00:00,234.0,1,1.32,2023-07-31T09:21:20.169+00:00,312.228,1021.0,7.0,8.69,47.985,234.0,1.0,1.33,360.213,1255.0,8.0,10.02,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,58.087,2023-08-17T13:38:19.173000+00:00,111.0,1,1.61,2023-08-17T13:37:21.086000+00:00,418.3,1366.0,10.0,62.7406922300075,52.954,2023-08-23T16:03:55.973000+00:00,111.0,1,1.47,2023-08-23T16:03:03.019000+00:00,471.254,1477.0,11.0,64.2106922300075,44.648,2023-08-29T16:27:17.338000+00:00,11.0,1,1.24,2023-08-29T16:26:32.690000+00:00,515.902,1488.0,12.0,65.45069223000749,0.0,2023-08-11T10:59:09.564000+00:00,0.0,1.0,51.1106922300075,2023-08-11T10:59:09.564+00:00,360.213,1255.0,9.0,61.1306922300075,0.0,2023-08-29T16:27:17.338000+00:00,0.0,1,0.0,2023-08-29T16:27:17.338000+00:00,515.902,1488.0,13.0,65.45069223000749,"_Start,A,B,C,D,E,F,G_23,L,I_event,J,K,_End",0,1,0,0,4.0
2414,0.0,2023-07-04T15:42:20.000+00:00,0.0,1,0.0,2023-07-04T15:42:20.000+00:00,0.0,0.0,1.0,0.0,48.274,2023-07-11T14:38:11.451+00:00,345.0,1,1.34,2023-07-11T14:37:23.177+00:00,48.274,345.0,2.0,1.34,49.044,2023-07-24T14:32:16.161+00:00,54.0,1,1.36,2023-07-24T14:31:27.117+00:00,97.318,399.0,3.0,2.7,51.858,2023-07-24T14:33:08.019+00:00,21.0,1,1.44,2023-07-24T14:32:16.161+00:00,149.176,420.0,4.0,4.140000000000001,47.125,2023-08-09T11:20:42.521+00:00,324.0,1,1.31,2023-08-09T11:19:55.396+00:00,196.301,744.0,5.0,5.450000000000001,61.696,2023-08-09T11:21:44.217+00:00,43.0,1,1.71,2023-08-09T11:20:42.521+00:00,257.99699999999996,787.0,6.0,7.160000000000001,51.081,2023-08-09T11:22:35.298+00:00,234.0,1,1.42,2023-08-09T11:21:44.217+00:00,309.078,1021.0,7.0,8.580000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.232,2023-08-15T16:30:52.565+00:00,123.0,1.0,1.28,2023-08-15T16:30:06.333+00:00,355.30999999999995,1144.0,8.0,9.860000000000001,45.318,2023-08-22T11:06:23.440+00:00,111.0,1,1.26,2023-08-22T11:05:38.122+00:00,400.62799999999993,1255.0,9.0,11.120000000000001,46.299,2023-08-28T13:02:18.027+00:00,111.0,1,1.29,2023-08-28T13:01:31.728+00:00,446.9269999999999,1366.0,10.0,12.41,61.358,2023-09-01T10:43:08.922+00:00,11.0,1,1.7,2023-09-01T10:42:07.564+00:00,508.2849999999999,1377.0,11.0,14.11,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-09-01T10:43:08.922+00:00,0.0,1,0.0,2023-09-01T10:43:08.922+00:00,508.2849999999999,1377.0,12.0,14.11,"_Start,A,B,C,D,E,F,H,I_event,J,K,_End",0,0,0,0,0.0
1241,0.0,2023-07-04T12:26:50.000+00:00,0.0,1,0.0,2023-07-04T12:26:50.000+00:00,0.0,0.0,1.0,0.0,46.895,2023-07-06T16:23:42.327+00:00,345.0,1,1.3,2023-07-06T16:22:55.432+00:00,46.895,345.0,2.0,1.3,48.687,2023-07-17T14:15:05.595+00:00,54.0,1,1.35,2023-07-17T14:14:16.908+00:00,95.582,399.0,3.0,2.6500000000000004,52.101,2023-07-17T14:15:57.696+00:00,21.0,1,1.45,2023-07-17T14:15:05.595+00:00,147.683,420.0,4.0,4.1000000000000005,53.315,2023-07-31T15:47:11.546+00:00,324.0,1,1.48,2023-07-31T15:46:18.231+00:00,200.998,744.0,5.0,5.58,47.694,2023-07-31T15:47:59.240+00:00,43.0,1,1.32,2023-07-31T15:47:11.546+00:00,248.692,787.0,6.0,6.9,49.551,2023-07-31T15:48:48.791+00:00,234.0,1,1.38,2023-07-31T15:47:59.240+00:00,298.243,1021.0,7.0,8.280000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.474,2023-08-11T13:23:10.326+00:00,123.0,1.0,1.32,2023-08-11T13:22:22.852+00:00,345.717,1144.0,8.0,9.600000000000001,48.387,2023-08-17T16:02:22.348+00:00,111.0,1,1.34,2023-08-17T16:01:33.961+00:00,394.104,1255.0,9.0,10.940000000000001,44.774,2023-08-24T10:24:40.708+00:00,111.0,1,1.24,2023-08-24T10:23:55.934+00:00,438.878,1366.0,10.0,12.180000000000001,45.304,2023-08-30T10:30:25.882+00:00,11.0,1,1.26,2023-08-30T10:29:40.578+00:00,484.182,1377.0,11.0,13.440000000000001,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-08-30T10:30:25.882+00:00,0.0,1,0.0,2023-08-30T10:30:25.882+00:00,484.182,1377.0,12.0,13.440000000000001,"_Start,A,B,C,D,E,F,H,I_event,J,K,_End",0,0,0,0,0.0
1484,0.0,2023-07-04T13:07:20.000+00:00,0.0,1,0.0,2023-07-04T13:07:20.000+00:00,0.0,0.0,1.0,0.0,50.804,2023-07-07T13:01:32.524+00:00,345.0,1,1.41,2023-07-07T13:00:41.720+00:00,50.804,345.0,2.0,1.41,39.747,2023-07-18T14:36:42.630+00:00,54.0,1,1.1,2023-07-18T14:36:02.883+00:00,90.551,399.0,3.0,2.51,45.156,2023-07-18T14:37:27.786+00:00,21.0,1,1.25,2023-07-18T14:36:42.630+00:00,135.707,420.0,4.0,3.76,53.975,2023-08-02T10:27:42.830+00:00,324.0,1,1.5,2023-08-02T10:26:48.855+00:00,189.682,744.0,5.0,5.26,47.077,2023-08-02T10:28:29.907+00:00,43.0,1,1.31,2023-08-02T10:27:42.830+00:00,236.759,787.0,6.0,6.57,46.046,2023-08-02T10:29:15.953+00:00,234.0,1,1.28,2023-08-02T10:28:29.907+00:00,282.805,1021.0,7.0,7.8500000000000005,45.285,234.0,1.0,1.26,328.09000000000003,1255.0,8.0,9.110000000000001,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,51.981,2023-08-18T11:59:41.454000+00:00,111.0,1,1.44,2023-08-18T11:58:49.473000+00:00,380.071,1366.0,10.0,64.64183133727431,50.036,2023-08-24T14:15:49.624000+00:00,111.0,1,1.39,2023-08-24T14:14:59.588000+00:00,430.107,1477.0,11.0,66.03183133727431,56.862,2023-08-30T13:51:14.103000+00:00,11.0,1,1.58,2023-08-30T13:50:17.241000+00:00,486.96900000000005,1488.0,12.0,67.61183133727431,0.0,2023-08-14T09:22:05.689000+00:00,0.0,1.0,54.09183133727431,2023-08-14T09:22:05.689+00:00,328.09000000000003,1255.0,9.0,63.20183133727431,0.0,2023-08-30T13:51:14.103000+00:00,0.0,1,0.0,2023-08-30T13:51:14.103000+00:00,486.96900000000005,1488.0,13.0,67.61183133727431,"_Start,A,B,C,D,E,F,G_23,L,I_event,J,K,_End",0,1,0,0,4.0
