trace_id,_Start#duration,_Start#end_time,_Start#fixedCost,_Start#occurred,_Start#resourceCost,_Start#start_time,_Start@duration,_Start@fixedCost,_Start@occurred,_Start@resourceCost,A#duration,A#end_time,A#fixedCost,A#occurred,A#resourceCost,A#start_time,A@duration,A@fixedCost,A@occurred,A@resourceCost,B#duration,B#end_time,B#fixedCost,B#occurred,B#resourceCost,B#start_time,B@duration,B@fixedCost,B@occurred,B@resourceCost,C#duration,C#end_time,C#fixedCost,C#occurred,C#resourceCost,C#start_time,C@duration,C@fixedCost,C@occurred,C@resourceCost,D#duration,D#end_time,D#fixedCost,D#occurred,D#resourceCost,D#start_time,D@duration,D@fixedCost,D@occurred,D@resourceCost,E#duration,E#end_time,E#fixedCost,E#occurred,E#resourceCost,E#start_time,E@duration,E@fixedCost,E@occurred,E@resourceCost,F#duration,F#end_time,F#fixedCost,F#occurred,F#resourceCost,F#start_time,F@duration,F@fixedCost,F@occurred,F@resourceCost,G#duration,G#fixedCost,G#occurred,G#resourceCost,G@duration,G@fixedCost,G@occurred,G@resourceCost,H#duration,H#end_time,H#fixedCost,H#occurred,H#resourceCost,H#start_time,H@duration,H@fixedCost,H@occurred,H@resourceCost,_End#duration,_End#end_time,_End#fixedCost,_End#occurred,_End#resourceCost,_End#start_time,_End@duration,_End@fixedCost,_End@occurred,_End@resourceCost,_Path,1_if_A#duration_>_515.0_then_SKIP_B;,_Label
148,0.0,2023-06-28T11:03:20.000+00:00,0.0,1,0.0,2023-06-28T11:03:20.000+00:00,0.0,0.0,1.0,0.0,469.491,2023-06-29T06:04:06.962+00:00,10.0,1,6.52,2023-06-29T05:56:17.471+00:00,469.491,10.0,2.0,6.52,0.639,2023-06-29T10:17:25.917+00:00,50.0,1,0.01,2023-06-29T10:17:25.278+00:00,470.13,60.0,3.0,6.529999999999999,50.0,2023-06-29T10:18:15.917+00:00,10.0,1,0.69,2023-06-29T10:17:25.917+00:00,520.13,70.0,4.0,7.219999999999999,57.283,2023-06-29T15:34:28.490+00:00,5.0,1,0.8,2023-06-29T15:33:31.207+00:00,577.413,75.0,5.0,8.02,50.0,2023-06-29T15:35:18.490+00:00,0.0,1,0.0,2023-06-29T15:34:28.490+00:00,627.413,75.0,6.0,8.02,8.121,2023-06-29T15:35:26.611+00:00,0.0,1,0.11,2023-06-29T15:35:18.490+00:00,635.534,75.0,7.0,8.129999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.081,2023-06-29T20:05:27.451+00:00,0.0,1.0,3.46,2023-06-29T20:01:18.370+00:00,884.615,75.0,8.0,11.59,0.0,2023-06-29T20:05:27.451+00:00,0.0,1,0.0,2023-06-29T20:05:27.451+00:00,884.615,75.0,9.0,11.59,"_Start,A,B,C,D,E,F,H,_End",0,0.0
104,0.0,2023-06-28T10:26:40.000+00:00,0.0,1,0.0,2023-06-28T10:26:40.000+00:00,0.0,0.0,1.0,0.0,487.492,2023-06-28T23:48:52.753+00:00,10.0,1,6.77,2023-06-28T23:40:45.261+00:00,487.492,10.0,2.0,6.77,1.461,2023-06-29T08:59:04.841+00:00,50.0,1,0.02,2023-06-29T08:59:03.380+00:00,488.95300000000003,60.0,3.0,6.789999999999999,50.0,2023-06-29T08:59:54.841+00:00,10.0,1,0.69,2023-06-29T08:59:04.841+00:00,538.953,70.0,4.0,7.479999999999999,46.04,2023-06-29T13:49:35.351+00:00,5.0,1,0.64,2023-06-29T13:48:49.311+00:00,584.9929999999999,75.0,5.0,8.12,50.0,2023-06-29T13:50:25.351+00:00,0.0,1,0.0,2023-06-29T13:49:35.351+00:00,634.9929999999999,75.0,6.0,8.12,25.652,2023-06-29T13:50:51.003+00:00,0.0,1,0.36,2023-06-29T13:50:25.351+00:00,660.645,75.0,7.0,8.479999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.456,2023-06-29T18:37:34.372+00:00,0.0,1.0,3.62,2023-06-29T18:33:13.916+00:00,921.101,75.0,8.0,12.099999999999998,0.0,2023-06-29T18:37:34.372+00:00,0.0,1,0.0,2023-06-29T18:37:34.372+00:00,921.101,75.0,9.0,12.099999999999998,"_Start,A,B,C,D,E,F,H,_End",0,0.0
106,0.0,2023-06-28T10:28:20.000+00:00,0.0,1,0.0,2023-06-28T10:28:20.000+00:00,0.0,0.0,1.0,0.0,500.789,2023-06-29T00:05:47.119+00:00,10.0,1,6.96,2023-06-28T23:57:26.330+00:00,500.789,10.0,2.0,6.96,33.386,2023-06-29T09:01:50.537+00:00,50.0,1,0.46,2023-06-29T09:01:17.151+00:00,534.175,60.0,3.0,7.42,50.0,2023-06-29T09:02:40.537+00:00,10.0,1,0.69,2023-06-29T09:01:50.537+00:00,584.175,70.0,4.0,8.11,35.527,2023-06-29T13:54:37.449+00:00,5.0,1,0.49,2023-06-29T13:54:01.922+00:00,619.702,75.0,5.0,8.6,50.0,2023-06-29T13:55:27.449+00:00,0.0,1,0.0,2023-06-29T13:54:37.449+00:00,669.702,75.0,6.0,8.6,5.599,2023-06-29T13:55:33.048+00:00,0.0,1,0.08,2023-06-29T13:55:27.449+00:00,675.301,75.0,7.0,8.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.666,2023-06-29T18:46:00.572+00:00,0.0,1.0,3.45,2023-06-29T18:41:51.906+00:00,923.9670000000001,75.0,8.0,12.129999999999999,0.0,2023-06-29T18:46:00.572+00:00,0.0,1,0.0,2023-06-29T18:46:00.572+00:00,923.9670000000001,75.0,9.0,12.129999999999999,"_Start,A,B,C,D,E,F,H,_End",0,0.0
145,0.0,2023-06-28T11:00:50.000+00:00,0.0,1,0.0,2023-06-28T11:00:50.000+00:00,0.0,0.0,1.0,0.0,509.129,2023-06-29T05:39:19.090+00:00,10.0,1,7.07,2023-06-29T05:30:49.961+00:00,509.129,10.0,2.0,7.07,18.345,2023-06-29T10:14:01.497+00:00,50.0,1,0.25,2023-06-29T10:13:43.152+00:00,527.474,60.0,3.0,7.32,50.0,2023-06-29T10:14:51.497+00:00,10.0,1,0.69,2023-06-29T10:14:01.497+00:00,577.474,70.0,4.0,8.01,56.775,2023-06-29T15:27:48.331+00:00,5.0,1,0.79,2023-06-29T15:26:51.556+00:00,634.249,75.0,5.0,8.8,50.0,2023-06-29T15:28:38.331+00:00,0.0,1,0.0,2023-06-29T15:27:48.331+00:00,684.249,75.0,6.0,8.8,18.011,2023-06-29T15:28:56.342+00:00,0.0,1,0.25,2023-06-29T15:28:38.331+00:00,702.26,75.0,7.0,9.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.516,2023-06-29T20:00:38.370+00:00,0.0,1.0,3.44,2023-06-29T19:56:30.854+00:00,949.776,75.0,8.0,12.49,0.0,2023-06-29T20:00:38.370+00:00,0.0,1,0.0,2023-06-29T20:00:38.370+00:00,949.776,75.0,9.0,12.49,"_Start,A,B,C,D,E,F,H,_End",0,0.0
149,0.0,2023-06-28T11:04:10.000+00:00,0.0,1,0.0,2023-06-28T11:04:10.000+00:00,0.0,0.0,1.0,0.0,502.757,2023-06-29T06:12:29.719+00:00,10.0,1,6.98,2023-06-29T06:04:06.962+00:00,502.757,10.0,2.0,6.98,56.133,2023-06-29T10:19:12.050+00:00,50.0,1,0.78,2023-06-29T10:18:15.917+00:00,558.89,60.0,3.0,7.760000000000001,50.0,2023-06-29T10:20:02.050+00:00,10.0,1,0.69,2023-06-29T10:19:12.050+00:00,608.89,70.0,4.0,8.450000000000001,33.447,2023-06-29T15:36:00.058+00:00,5.0,1,0.46,2023-06-29T15:35:26.611+00:00,642.337,75.0,5.0,8.910000000000002,50.0,2023-06-29T15:36:50.058+00:00,0.0,1,0.0,2023-06-29T15:36:00.058+00:00,692.337,75.0,6.0,8.910000000000002,11.233,2023-06-29T15:37:01.291+00:00,0.0,1,0.16,2023-06-29T15:36:50.058+00:00,703.5699999999999,75.0,7.0,9.070000000000002,20.0,0.0,1.0,0.28,723.5699999999999,75.0,8.0,9.350000000000001,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-29T20:05:47.451+00:00,0.0,1,0.0,2023-06-29T20:05:47.451+00:00,723.5699999999999,75.0,9.0,9.350000000000001,"_Start,A,B,C,D,E,F,G,_End",0,0.0
123,0.0,2023-06-28T10:42:30.000+00:00,0.0,1,0.0,2023-06-28T10:42:30.000+00:00,0.0,0.0,1.0,0.0,507.928,2023-06-29T02:33:37.756+00:00,10.0,1,7.05,2023-06-29T02:25:09.828+00:00,507.928,10.0,2.0,7.05,9.668,2023-06-29T09:37:15.785+00:00,50.0,1,0.13,2023-06-29T09:37:06.117+00:00,517.596,60.0,3.0,7.18,50.0,2023-06-29T09:38:05.785+00:00,10.0,1,0.69,2023-06-29T09:37:15.785+00:00,567.596,70.0,4.0,7.869999999999999,37.404,2023-06-29T14:34:23.829+00:00,5.0,1,0.52,2023-06-29T14:33:46.425+00:00,605.0,75.0,5.0,8.389999999999999,50.0,2023-06-29T14:35:13.829+00:00,0.0,1,0.0,2023-06-29T14:34:23.829+00:00,655.0,75.0,6.0,8.389999999999999,43.392,2023-06-29T14:35:57.221+00:00,0.0,1,0.6,2023-06-29T14:35:13.829+00:00,698.392,75.0,7.0,8.989999999999998,20.0,0.0,1.0,0.28,718.392,75.0,8.0,9.269999999999998,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-29T19:10:43.882+00:00,0.0,1,0.0,2023-06-29T19:10:43.882+00:00,718.392,75.0,9.0,9.269999999999998,"_Start,A,B,C,D,E,F,G,_End",0,0.0
127,0.0,2023-06-28T10:45:50.000+00:00,0.0,1,0.0,2023-06-28T10:45:50.000+00:00,0.0,0.0,1.0,0.0,515.545,2023-06-29T03:06:47.271+00:00,10.0,1,7.16,2023-06-29T02:58:11.726+00:00,515.545,10.0,2.0,7.16,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,50.0,2023-06-29T09:46:19.226+00:00,10.0,1,0.69,2023-06-29T09:45:29.226+00:00,565.545,20.0,3.0,7.85,41.642,2023-06-29T14:42:37.826+00:00,5.0,1,0.58,2023-06-29T14:41:56.184+00:00,607.187,25.0,4.0,8.43,50.0,2023-06-29T14:43:27.826+00:00,0.0,1,0.0,2023-06-29T14:42:37.826+00:00,657.187,25.0,5.0,8.43,13.176,2023-06-29T14:43:41.002+00:00,0.0,1,0.18,2023-06-29T14:43:27.826+00:00,670.363,25.0,6.0,8.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.55,2023-06-29T19:20:16.622+00:00,0.0,1.0,3.91,2023-06-29T19:15:35.072+00:00,951.913,25.0,7.0,12.52,0.0,2023-06-29T19:20:16.622+00:00,0.0,1,0.0,2023-06-29T19:20:16.622+00:00,951.913,25.0,8.0,12.52,"_Start,A,C,D,E,F,H,_End",1,1.0
101,0.0,2023-06-28T10:24:10.000+00:00,0.0,1,0.0,2023-06-28T10:24:10.000+00:00,0.0,0.0,1.0,0.0,495.326,2023-06-28T23:22:48.271+00:00,10.0,1,6.88,2023-06-28T23:14:32.945+00:00,495.326,10.0,2.0,6.88,49.499,2023-06-29T08:53:06.956+00:00,50.0,1,0.69,2023-06-29T08:52:17.457+00:00,544.825,60.0,3.0,7.57,50.0,2023-06-29T08:53:56.956+00:00,10.0,1,0.69,2023-06-29T08:53:06.956+00:00,594.825,70.0,4.0,8.26,37.42,2023-06-29T13:38:24.348+00:00,5.0,1,0.52,2023-06-29T13:37:46.928+00:00,632.245,75.0,5.0,8.78,50.0,2023-06-29T13:39:14.348+00:00,0.0,1,0.0,2023-06-29T13:38:24.348+00:00,682.245,75.0,6.0,8.78,38.105,2023-06-29T13:39:52.453+00:00,0.0,1,0.53,2023-06-29T13:39:14.348+00:00,720.35,75.0,7.0,9.309999999999999,20.0,0.0,1.0,0.28,740.35,75.0,8.0,9.589999999999998,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-29T18:24:50.698+00:00,0.0,1,0.0,2023-06-29T18:24:50.698+00:00,740.35,75.0,9.0,9.589999999999998,"_Start,A,B,C,D,E,F,G,_End",0,0.0
109,0.0,2023-06-28T10:30:50.000+00:00,0.0,1,0.0,2023-06-28T10:30:50.000+00:00,0.0,0.0,1.0,0.0,505.615,2023-06-29T00:30:48.733+00:00,10.0,1,7.02,2023-06-29T00:22:23.118+00:00,505.615,10.0,2.0,7.02,100.588,2023-06-29T09:06:58.692+00:00,50.0,1,1.4,2023-06-29T09:05:18.104+00:00,606.203,60.0,3.0,8.42,50.0,2023-06-29T09:07:48.692+00:00,10.0,1,0.69,2023-06-29T09:06:58.692+00:00,656.203,70.0,4.0,9.11,53.632,2023-06-29T13:59:57.879+00:00,5.0,1,0.74,2023-06-29T13:59:04.247+00:00,709.8349999999999,75.0,5.0,9.85,50.0,2023-06-29T14:00:47.879+00:00,0.0,1,0.0,2023-06-29T13:59:57.879+00:00,759.8349999999999,75.0,6.0,9.85,12.239,2023-06-29T14:01:00.118+00:00,0.0,1,0.17,2023-06-29T14:00:47.879+00:00,772.074,75.0,7.0,10.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.163,2023-06-29T18:54:42.600+00:00,0.0,1.0,3.45,2023-06-29T18:50:34.437+00:00,1020.237,75.0,8.0,13.469999999999999,0.0,2023-06-29T18:54:42.600+00:00,0.0,1,0.0,2023-06-29T18:54:42.600+00:00,1020.237,75.0,9.0,13.469999999999999,"_Start,A,B,C,D,E,F,H,_End",0,0.0
122,0.0,2023-06-28T10:41:40.000+00:00,0.0,1,0.0,2023-06-28T10:41:40.000+00:00,0.0,0.0,1.0,0.0,517.737,2023-06-29T02:22:47.073+00:00,10.0,1,7.19,2023-06-29T02:14:09.336+00:00,517.737,10.0,2.0,7.19,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,50.0,2023-06-29T09:35:45.225+00:00,10.0,1,0.69,2023-06-29T09:34:55.225+00:00,567.737,20.0,3.0,7.880000000000001,48.194,2023-06-29T14:28:38.797+00:00,5.0,1,0.67,2023-06-29T14:27:50.603+00:00,615.9309999999999,25.0,4.0,8.55,50.0,2023-06-29T14:29:28.797+00:00,0.0,1,0.0,2023-06-29T14:28:38.797+00:00,665.9309999999999,25.0,5.0,8.55,0.006,2023-06-29T14:29:28.803+00:00,0.0,1,0.0,2023-06-29T14:29:28.797+00:00,665.9369999999999,25.0,6.0,8.55,20.0,0.0,1.0,0.28,685.9369999999999,25.0,7.0,8.83,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-29T19:10:23.882+00:00,0.0,1,0.0,2023-06-29T19:10:23.882+00:00,685.9369999999999,25.0,8.0,8.83,"_Start,A,C,D,E,F,G,_End",1,1.0
143,0.0,2023-06-28T10:59:10.000+00:00,0.0,1,0.0,2023-06-28T10:59:10.000+00:00,0.0,0.0,1.0,0.0,487.288,2023-06-29T05:22:28.090+00:00,10.0,1,6.77,2023-06-29T05:14:20.802+00:00,487.288,10.0,2.0,6.77,63.946,2023-06-29T10:10:35.478+00:00,50.0,1,0.89,2023-06-29T10:09:31.532+00:00,551.234,60.0,3.0,7.659999999999999,50.0,2023-06-29T10:11:25.478+00:00,10.0,1,0.69,2023-06-29T10:10:35.478+00:00,601.234,70.0,4.0,8.35,56.23,2023-06-29T15:23:47.749+00:00,5.0,1,0.78,2023-06-29T15:22:51.519+00:00,657.464,75.0,5.0,9.129999999999999,50.0,2023-06-29T15:24:37.749+00:00,0.0,1,0.0,2023-06-29T15:23:47.749+00:00,707.464,75.0,6.0,9.129999999999999,14.582,2023-06-29T15:24:52.331+00:00,0.0,1,0.2,2023-06-29T15:24:37.749+00:00,722.046,75.0,7.0,9.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.967,2023-06-29T19:56:10.854+00:00,0.0,1.0,3.46,2023-06-29T19:52:01.887+00:00,971.013,75.0,8.0,12.79,0.0,2023-06-29T19:56:10.854+00:00,0.0,1,0.0,2023-06-29T19:56:10.854+00:00,971.013,75.0,9.0,12.79,"_Start,A,B,C,D,E,F,H,_End",0,0.0
144,0.0,2023-06-28T11:00:00.000+00:00,0.0,1,0.0,2023-06-28T11:00:00.000+00:00,0.0,0.0,1.0,0.0,501.871,2023-06-29T05:30:49.961+00:00,10.0,1,6.97,2023-06-29T05:22:28.090+00:00,501.871,10.0,2.0,6.97,87.674,2023-06-29T10:12:53.152+00:00,50.0,1,1.22,2023-06-29T10:11:25.478+00:00,589.545,60.0,3.0,8.19,50.0,2023-06-29T10:13:43.152+00:00,10.0,1,0.69,2023-06-29T10:12:53.152+00:00,639.545,70.0,4.0,8.879999999999999,48.14,2023-06-29T15:25:40.471+00:00,5.0,1,0.67,2023-06-29T15:24:52.331+00:00,687.685,75.0,5.0,9.549999999999999,50.0,2023-06-29T15:26:30.471+00:00,0.0,1,0.0,2023-06-29T15:25:40.471+00:00,737.685,75.0,6.0,9.549999999999999,21.085,2023-06-29T15:26:51.556+00:00,0.0,1,0.29,2023-06-29T15:26:30.471+00:00,758.77,75.0,7.0,9.839999999999998,20.0,0.0,1.0,0.28,778.77,75.0,8.0,10.119999999999997,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-29T19:56:30.854+00:00,0.0,1,0.0,2023-06-29T19:56:30.854+00:00,778.77,75.0,9.0,10.119999999999997,"_Start,A,B,C,D,E,F,G,_End",0,0.0
100,0.0,2023-06-28T10:23:20.000+00:00,0.0,1,0.0,2023-06-28T10:23:20.000+00:00,0.0,0.0,1.0,0.0,477.544,2023-06-28T23:14:32.945+00:00,10.0,1,6.63,2023-06-28T23:06:35.401+00:00,477.544,10.0,2.0,6.63,11.772,2023-06-29T08:51:27.457+00:00,50.0,1,0.16,2023-06-29T08:51:15.685+00:00,489.316,60.0,3.0,6.79,50.0,2023-06-29T08:52:17.457+00:00,10.0,1,0.69,2023-06-29T08:51:27.457+00:00,539.316,70.0,4.0,7.48,23.324,2023-06-29T13:36:49.138+00:00,5.0,1,0.32,2023-06-29T13:36:25.814+00:00,562.64,75.0,5.0,7.800000000000001,50.0,2023-06-29T13:37:39.138+00:00,0.0,1,0.0,2023-06-29T13:36:49.138+00:00,612.64,75.0,6.0,7.800000000000001,7.79,2023-06-29T13:37:46.928+00:00,0.0,1,0.11,2023-06-29T13:37:39.138+00:00,620.43,75.0,7.0,7.910000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.426,2023-06-29T18:24:30.698+00:00,0.0,1.0,3.31,2023-06-29T18:20:32.272+00:00,858.856,75.0,8.0,11.22,0.0,2023-06-29T18:24:30.698+00:00,0.0,1,0.0,2023-06-29T18:24:30.698+00:00,858.856,75.0,9.0,11.22,"_Start,A,B,C,D,E,F,H,_End",0,0.0
108,0.0,2023-06-28T10:30:00.000+00:00,0.0,1,0.0,2023-06-28T10:30:00.000+00:00,0.0,0.0,1.0,0.0,502.588,2023-06-29T00:22:23.118+00:00,10.0,1,6.98,2023-06-29T00:14:00.530+00:00,502.588,10.0,2.0,6.98,54.881,2023-06-29T09:04:28.104+00:00,50.0,1,0.76,2023-06-29T09:03:33.223+00:00,557.469,60.0,3.0,7.74,50.0,2023-06-29T09:05:18.104+00:00,10.0,1,0.69,2023-06-29T09:04:28.104+00:00,607.469,70.0,4.0,8.43,34.758,2023-06-29T13:57:40.000+00:00,5.0,1,0.48,2023-06-29T13:57:05.242+00:00,642.2270000000001,75.0,5.0,8.91,50.0,2023-06-29T13:58:30.000+00:00,0.0,1,0.0,2023-06-29T13:57:40.000+00:00,692.2270000000001,75.0,6.0,8.91,34.247,2023-06-29T13:59:04.247+00:00,0.0,1,0.48,2023-06-29T13:58:30.000+00:00,726.474,75.0,7.0,9.39,20.0,0.0,1.0,0.28,746.474,75.0,8.0,9.67,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-29T18:50:34.437+00:00,0.0,1,0.0,2023-06-29T18:50:34.437+00:00,746.474,75.0,9.0,9.67,"_Start,A,B,C,D,E,F,G,_End",0,0.0
107,0.0,2023-06-28T10:29:10.000+00:00,0.0,1,0.0,2023-06-28T10:29:10.000+00:00,0.0,0.0,1.0,0.0,493.411,2023-06-29T00:14:00.530+00:00,10.0,1,6.85,2023-06-29T00:05:47.119+00:00,493.411,10.0,2.0,6.85,2.686,2023-06-29T09:02:43.223+00:00,50.0,1,0.04,2023-06-29T09:02:40.537+00:00,496.097,60.0,3.0,6.89,50.0,2023-06-29T09:03:33.223+00:00,10.0,1,0.69,2023-06-29T09:02:43.223+00:00,546.097,70.0,4.0,7.58,33.963,2023-06-29T13:56:07.011+00:00,5.0,1,0.47,2023-06-29T13:55:33.048+00:00,580.06,75.0,5.0,8.05,50.0,2023-06-29T13:56:57.011+00:00,0.0,1,0.0,2023-06-29T13:56:07.011+00:00,630.06,75.0,6.0,8.05,8.231,2023-06-29T13:57:05.242+00:00,0.0,1,0.11,2023-06-29T13:56:57.011+00:00,638.2909999999999,75.0,7.0,8.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.865,2023-06-29T18:50:14.437+00:00,0.0,1.0,3.53,2023-06-29T18:46:00.572+00:00,892.156,75.0,8.0,11.69,0.0,2023-06-29T18:50:14.437+00:00,0.0,1,0.0,2023-06-29T18:50:14.437+00:00,892.156,75.0,9.0,11.69,"_Start,A,B,C,D,E,F,H,_End",0,0.0
120,0.0,2023-06-28T10:40:00.000+00:00,0.0,1,0.0,2023-06-28T10:40:00.000+00:00,0.0,0.0,1.0,0.0,493.215,2023-06-29T02:05:40.822+00:00,10.0,1,6.85,2023-06-29T01:57:27.607+00:00,493.215,10.0,2.0,6.85,0.501,2023-06-29T09:30:17.560+00:00,50.0,1,0.01,2023-06-29T09:30:17.059+00:00,493.71599999999995,60.0,3.0,6.859999999999999,50.0,2023-06-29T09:31:07.560+00:00,10.0,1,0.69,2023-06-29T09:30:17.560+00:00,543.7159999999999,70.0,4.0,7.549999999999999,30.617,2023-06-29T14:23:51.225+00:00,5.0,1,0.43,2023-06-29T14:23:20.608+00:00,574.3329999999999,75.0,5.0,7.979999999999999,50.0,2023-06-29T14:24:41.225+00:00,0.0,1,0.0,2023-06-29T14:23:51.225+00:00,624.3329999999999,75.0,6.0,7.979999999999999,32.729,2023-06-29T14:25:13.954+00:00,0.0,1,0.45,2023-06-29T14:24:41.225+00:00,657.0619999999999,75.0,7.0,8.429999999999998,20.0,0.0,1.0,0.28,677.0619999999999,75.0,8.0,8.709999999999997,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-29T19:09:43.882+00:00,0.0,1,0.0,2023-06-29T19:09:43.882+00:00,677.0619999999999,75.0,9.0,8.709999999999997,"_Start,A,B,C,D,E,F,G,_End",0,0.0
128,0.0,2023-06-28T10:46:40.000+00:00,0.0,1,0.0,2023-06-28T10:46:40.000+00:00,0.0,0.0,1.0,0.0,498.564,2023-06-29T03:15:05.835+00:00,10.0,1,6.92,2023-06-29T03:06:47.271+00:00,498.564,10.0,2.0,6.92,1.424,2023-06-29T09:46:20.650+00:00,50.0,1,0.02,2023-06-29T09:46:19.226+00:00,499.988,60.0,3.0,6.9399999999999995,50.0,2023-06-29T09:47:10.650+00:00,10.0,1,0.69,2023-06-29T09:46:20.650+00:00,549.988,70.0,4.0,7.629999999999999,53.434,2023-06-29T14:44:34.436+00:00,5.0,1,0.74,2023-06-29T14:43:41.002+00:00,603.422,75.0,5.0,8.37,50.0,2023-06-29T14:45:24.436+00:00,0.0,1,0.0,2023-06-29T14:44:34.436+00:00,653.422,75.0,6.0,8.37,2.39,2023-06-29T14:45:26.826+00:00,0.0,1,0.03,2023-06-29T14:45:24.436+00:00,655.812,75.0,7.0,8.399999999999999,20.0,0.0,1.0,0.28,675.812,75.0,8.0,8.679999999999998,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-29T19:20:36.622+00:00,0.0,1,0.0,2023-06-29T19:20:36.622+00:00,675.812,75.0,9.0,8.679999999999998,"_Start,A,B,C,D,E,F,G,_End",0,0.0
142,0.0,2023-06-28T10:58:20.000+00:00,0.0,1,0.0,2023-06-28T10:58:20.000+00:00,0.0,0.0,1.0,0.0,508.138,2023-06-29T05:12:12.548+00:00,10.0,1,7.06,2023-06-29T05:03:44.410+00:00,508.138,10.0,2.0,7.06,3.123,2023-06-29T10:07:21.462+00:00,50.0,1,0.04,2023-06-29T10:07:18.339+00:00,511.26099999999997,60.0,3.0,7.1,50.0,2023-06-29T10:08:11.462+00:00,10.0,1,0.69,2023-06-29T10:07:21.462+00:00,561.261,70.0,4.0,7.789999999999999,46.4,2023-06-29T15:15:59.608+00:00,5.0,1,0.64,2023-06-29T15:15:13.208+00:00,607.661,75.0,5.0,8.43,50.0,2023-06-29T15:16:49.608+00:00,0.0,1,0.0,2023-06-29T15:15:59.608+00:00,657.661,75.0,6.0,8.43,114.234,2023-06-29T15:18:43.842+00:00,0.0,1,1.59,2023-06-29T15:16:49.608+00:00,771.895,75.0,7.0,10.02,20.0,0.0,1.0,0.28,791.895,75.0,8.0,10.299999999999999,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-29T19:52:01.887+00:00,0.0,1,0.0,2023-06-29T19:52:01.887+00:00,791.895,75.0,9.0,10.299999999999999,"_Start,A,B,C,D,E,F,G,_End",0,0.0
121,0.0,2023-06-28T10:40:50.000+00:00,0.0,1,0.0,2023-06-28T10:40:50.000+00:00,0.0,0.0,1.0,0.0,508.514,2023-06-29T02:14:09.336+00:00,10.0,1,7.06,2023-06-29T02:05:40.822+00:00,508.514,10.0,2.0,7.06,143.462,2023-06-29T09:33:31.022+00:00,50.0,1,1.99,2023-06-29T09:31:07.560+00:00,651.976,60.0,3.0,9.049999999999999,50.0,2023-06-29T09:34:21.022+00:00,10.0,1,0.69,2023-06-29T09:33:31.022+00:00,701.976,70.0,4.0,9.739999999999998,35.539,2023-06-29T14:25:49.493+00:00,5.0,1,0.49,2023-06-29T14:25:13.954+00:00,737.515,75.0,5.0,10.229999999999999,50.0,2023-06-29T14:26:39.493+00:00,0.0,1,0.0,2023-06-29T14:25:49.493+00:00,787.515,75.0,6.0,10.229999999999999,71.11,2023-06-29T14:27:50.603+00:00,0.0,1,0.99,2023-06-29T14:26:39.493+00:00,858.625,75.0,7.0,11.219999999999999,20.0,0.0,1.0,0.28,878.625,75.0,8.0,11.499999999999998,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-06-29T19:10:03.882+00:00,0.0,1,0.0,2023-06-29T19:10:03.882+00:00,878.625,75.0,9.0,11.499999999999998,"_Start,A,B,C,D,E,F,G,_End",0,0.0
