trace_id,_Start#duration,_Start#end_time,_Start#fixedCost,_Start#occurred,_Start#resourceCost,_Start#start_time,_Start@duration,_Start@fixedCost,_Start@occurred,_Start@resourceCost,A#duration,A#end_time,A#fixedCost,A#occurred,A#resourceCost,A#start_time,A@duration,A@fixedCost,A@occurred,A@resourceCost,B#duration,B#end_time,B#fixedCost,B#occurred,B#resourceCost,B#start_time,B@duration,B@fixedCost,B@occurred,B@resourceCost,C#duration,C#end_time,C#fixedCost,C#occurred,C#resourceCost,C#start_time,C@duration,C@fixedCost,C@occurred,C@resourceCost,D#duration,D#end_time,D#fixedCost,D#occurred,D#resourceCost,D#start_time,D@duration,D@fixedCost,D@occurred,D@resourceCost,E#duration,E#end_time,E#fixedCost,E#occurred,E#resourceCost,E#start_time,E@duration,E@fixedCost,E@occurred,E@resourceCost,F#duration,F#end_time,F#fixedCost,F#occurred,F#resourceCost,F#start_time,F@duration,F@fixedCost,F@occurred,F@resourceCost,_End#duration,_End#end_time,_End#fixedCost,_End#occurred,_End#resourceCost,_End#start_time,_End@duration,_End@fixedCost,_End@occurred,_End@resourceCost,_Path,1_if_A#duration_>_515.0_then_B+C+D+E+F;,_Label
652,0.0,2023-07-04T11:33:20.000+00:00,0.0,1,0.0,2023-07-04T11:33:20.000+00:00,0.0,0.0,1.0,0.0,469.167,2023-07-04T11:41:09.167+00:00,50.0,1,26.06,2023-07-04T11:33:20.000+00:00,469.167,50.0,2.0,26.06,22.256,2023-07-04T11:41:31.423+00:00,10.0,1,1.24,2023-07-04T11:41:09.167+00:00,491.423,60.0,3.0,27.299999999999997,101.41,2023-07-04T11:43:12.833+00:00,5.0,1,5.63,2023-07-04T11:41:31.423+00:00,592.833,65.0,4.0,32.93,85.968,2023-07-04T11:44:38.801+00:00,5.0,1,4.78,2023-07-04T11:43:12.833+00:00,678.8009999999999,70.0,5.0,37.71,75.198,2023-07-04T11:45:53.999+00:00,10.0,1,4.18,2023-07-04T11:44:38.801+00:00,753.9989999999999,80.0,6.0,41.89,838.784,2023-07-04T11:59:52.783+00:00,0.0,1,46.6,2023-07-04T11:45:53.999+00:00,1592.783,80.0,7.0,88.49000000000001,0.0,2023-07-04T11:59:52.783+00:00,0.0,1,0.0,2023-07-04T11:59:52.783+00:00,1592.783,80.0,8.0,88.49000000000001,"_Start,A,B,C,D,E,F,_End",0,0.0
653,0.0,2023-07-04T11:41:40.000+00:00,0.0,1,0.0,2023-07-04T11:41:40.000+00:00,0.0,0.0,1.0,0.0,512.885,2023-07-04T11:50:12.885+00:00,50.0,1,28.49,2023-07-04T11:41:40.000+00:00,512.885,50.0,2.0,28.49,37.228,2023-07-04T11:50:50.113+00:00,10.0,1,2.07,2023-07-04T11:50:12.885+00:00,550.1129999999999,60.0,3.0,30.56,101.484,2023-07-04T11:52:31.597+00:00,5.0,1,5.64,2023-07-04T11:50:50.113+00:00,651.597,65.0,4.0,36.199999999999996,52.843,2023-07-04T11:53:24.440+00:00,5.0,1,2.94,2023-07-04T11:52:31.597+00:00,704.4399999999999,70.0,5.0,39.13999999999999,65.029,2023-07-04T11:54:29.469+00:00,10.0,1,3.61,2023-07-04T11:53:24.440+00:00,769.4689999999999,80.0,6.0,42.74999999999999,213.244,2023-07-04T11:58:02.713+00:00,0.0,1,11.85,2023-07-04T11:54:29.469+00:00,982.713,80.0,7.0,54.599999999999994,0.0,2023-07-04T11:58:02.713+00:00,0.0,1,0.0,2023-07-04T11:58:02.713+00:00,982.713,80.0,8.0,54.599999999999994,"_Start,A,B,C,D,E,F,_End",0,0.0
631,0.0,2023-07-03T16:38:20.000+00:00,0.0,1,0.0,2023-07-03T16:38:20.000+00:00,0.0,0.0,1.0,0.0,495.365,2023-07-03T16:46:35.365+00:00,50.0,1,27.52,2023-07-03T16:38:20.000+00:00,495.365,50.0,2.0,27.52,39.402,2023-07-03T16:47:14.767+00:00,10.0,1,2.19,2023-07-03T16:46:35.365+00:00,534.767,60.0,3.0,29.71,105.753,2023-07-03T16:49:00.520+00:00,5.0,1,5.88,2023-07-03T16:47:14.767+00:00,640.5200000000001,65.0,4.0,35.59,82.924,2023-07-03T16:50:23.444+00:00,5.0,1,4.61,2023-07-03T16:49:00.520+00:00,723.4440000000001,70.0,5.0,40.2,61.287,2023-07-03T16:51:24.731+00:00,10.0,1,3.4,2023-07-03T16:50:23.444+00:00,784.7310000000001,80.0,6.0,43.6,268.12,2023-07-03T16:55:52.851+00:00,0.0,1,14.9,2023-07-03T16:51:24.731+00:00,1052.851,80.0,7.0,58.5,0.0,2023-07-03T16:55:52.851+00:00,0.0,1,0.0,2023-07-03T16:55:52.851+00:00,1052.851,80.0,8.0,58.5,"_Start,A,B,C,D,E,F,_End",0,0.0
654,0.0,2023-07-04T11:50:00.000+00:00,0.0,1,0.0,2023-07-04T11:50:00.000+00:00,0.0,0.0,1.0,0.0,490.797,2023-07-04T11:58:10.797+00:00,50.0,1,27.27,2023-07-04T11:50:00.000+00:00,490.797,50.0,2.0,27.27,15.054,2023-07-04T11:58:25.851+00:00,10.0,1,0.84,2023-07-04T11:58:10.797+00:00,505.851,60.0,3.0,28.11,107.183,2023-07-04T12:00:13.034+00:00,5.0,1,5.95,2023-07-04T11:58:25.851+00:00,613.034,65.0,4.0,34.06,76.408,2023-07-04T12:01:29.442+00:00,5.0,1,4.24,2023-07-04T12:00:13.034+00:00,689.442,70.0,5.0,38.300000000000004,76.879,2023-07-04T12:02:46.321+00:00,10.0,1,4.27,2023-07-04T12:01:29.442+00:00,766.321,80.0,6.0,42.57000000000001,236.235,2023-07-04T12:06:42.556+00:00,0.0,1,13.12,2023-07-04T12:02:46.321+00:00,1002.556,80.0,7.0,55.690000000000005,0.0,2023-07-04T12:06:42.556+00:00,0.0,1,0.0,2023-07-04T12:06:42.556+00:00,1002.556,80.0,8.0,55.690000000000005,"_Start,A,B,C,D,E,F,_End",0,0.0
517,0.0,2023-06-29T16:48:20.000+00:00,0.0,1,0.0,2023-06-29T16:48:20.000+00:00,0.0,0.0,1.0,0.0,528.938,2023-06-29T16:57:08.938+00:00,50.0,1,29.39,2023-06-29T16:48:20.000+00:00,528.938,50.0,2.0,29.39,45.616,2023-06-29T16:57:54.554+00:00,10.0,1,2.53,2023-06-29T16:57:08.938+00:00,574.554,60.0,3.0,31.92,98.499,2023-06-29T16:58:47.437000+00:00,5.0,1,5.47,2023-06-29T16:57:08.938000+00:00,673.053,65.0,4.0,37.39,57651.154,2023-06-30T08:58:00.092000+00:00,5.0,1,2.84,2023-06-29T16:57:08.938000+00:00,58324.207,70.0,5.0,40.230000000000004,71.989,2023-06-29T16:58:20.927000+00:00,10.0,1,4.0,2023-06-29T16:57:08.938000+00:00,58396.196,80.0,6.0,44.230000000000004,917.085,2023-06-29T17:12:26.023000+00:00,0.0,1,50.95,2023-06-29T16:57:08.938000+00:00,59313.281,80.0,7.0,95.18,0.0,2023-06-29T17:12:26.023000+00:00,0.0,1,0.0,2023-06-29T17:12:26.023000+00:00,59313.281,80.0,8.0,95.18,"_Start,A,B,C,D,E,F,_End",1,1.0
539,0.0,2023-06-30T11:51:40.000+00:00,0.0,1,0.0,2023-06-30T11:51:40.000+00:00,0.0,0.0,1.0,0.0,539.902,2023-06-30T12:00:39.902+00:00,50.0,1,29.99,2023-06-30T11:51:40.000+00:00,539.902,50.0,2.0,29.99,6.176,2023-06-30T12:00:46.078+00:00,10.0,1,0.34,2023-06-30T12:00:39.902+00:00,546.0780000000001,60.0,3.0,30.33,97.433,2023-06-30T12:02:17.335000+00:00,5.0,1,5.41,2023-06-30T12:00:39.902000+00:00,643.5110000000001,65.0,4.0,35.739999999999995,56.15,2023-06-30T12:01:36.052000+00:00,5.0,1,3.12,2023-06-30T12:00:39.902000+00:00,699.6610000000001,70.0,5.0,38.85999999999999,93.86,2023-06-30T12:02:13.762000+00:00,10.0,1,5.21,2023-06-30T12:00:39.902000+00:00,793.5210000000001,80.0,6.0,44.06999999999999,971.715,2023-06-30T12:16:51.617000+00:00,0.0,1,53.98,2023-06-30T12:00:39.902000+00:00,1765.236,80.0,7.0,98.04999999999998,0.0,2023-06-30T12:16:51.617000+00:00,0.0,1,0.0,2023-06-30T12:16:51.617000+00:00,1765.236,80.0,8.0,98.04999999999998,"_Start,A,B,C,D,E,F,_End",1,1.0
632,0.0,2023-07-03T16:46:40.000+00:00,0.0,1,0.0,2023-07-03T16:46:40.000+00:00,0.0,0.0,1.0,0.0,486.15,2023-07-03T16:54:46.150+00:00,50.0,1,27.01,2023-07-03T16:46:40.000+00:00,486.15,50.0,2.0,27.01,19.11,2023-07-03T16:55:05.260+00:00,10.0,1,1.06,2023-07-03T16:54:46.150+00:00,505.26,60.0,3.0,28.07,104.65,2023-07-03T16:56:49.910+00:00,5.0,1,5.81,2023-07-03T16:55:05.260+00:00,609.91,65.0,4.0,33.88,91.31,2023-07-03T16:58:21.220+00:00,5.0,1,5.07,2023-07-03T16:56:49.910+00:00,701.22,70.0,5.0,38.95,64.829,2023-07-03T16:59:26.049+00:00,10.0,1,3.6,2023-07-03T16:58:21.220+00:00,766.049,80.0,6.0,42.550000000000004,59733.251,2023-07-04T09:34:59.300+00:00,0.0,1,118.51,2023-07-03T16:59:26.049+00:00,60499.299999999996,80.0,7.0,161.06,0.0,2023-07-04T09:34:59.300+00:00,0.0,1,0.0,2023-07-04T09:34:59.300+00:00,60499.299999999996,80.0,8.0,161.06,"_Start,A,B,C,D,E,F,_End",0,0.0
541,0.0,2023-06-30T12:08:20.000+00:00,0.0,1,0.0,2023-06-30T12:08:20.000+00:00,0.0,0.0,1.0,0.0,488.397,2023-06-30T12:16:28.397+00:00,50.0,1,27.13,2023-06-30T12:08:20.000+00:00,488.397,50.0,2.0,27.13,21.856,2023-06-30T12:16:50.253+00:00,10.0,1,1.21,2023-06-30T12:16:28.397+00:00,510.253,60.0,3.0,28.34,94.002,2023-06-30T12:18:24.255+00:00,5.0,1,5.22,2023-06-30T12:16:50.253+00:00,604.255,65.0,4.0,33.56,77.953,2023-06-30T12:19:42.208+00:00,5.0,1,4.33,2023-06-30T12:18:24.255+00:00,682.208,70.0,5.0,37.89,86.871,2023-06-30T12:21:09.079+00:00,10.0,1,4.83,2023-06-30T12:19:42.208+00:00,769.079,80.0,6.0,42.72,173.801,2023-06-30T12:24:02.880+00:00,0.0,1,9.66,2023-06-30T12:21:09.079+00:00,942.8799999999999,80.0,7.0,52.379999999999995,0.0,2023-06-30T12:24:02.880+00:00,0.0,1,0.0,2023-06-30T12:24:02.880+00:00,942.8799999999999,80.0,8.0,52.379999999999995,"_Start,A,B,C,D,E,F,_End",0,0.0
543,0.0,2023-06-30T12:25:00.000+00:00,0.0,1,0.0,2023-06-30T12:25:00.000+00:00,0.0,0.0,1.0,0.0,487.959,2023-06-30T12:33:07.959+00:00,50.0,1,27.11,2023-06-30T12:25:00.000+00:00,487.959,50.0,2.0,27.11,3.374,2023-06-30T12:33:11.333+00:00,10.0,1,0.19,2023-06-30T12:33:07.959+00:00,491.333,60.0,3.0,27.3,104.61,2023-06-30T12:34:55.943+00:00,5.0,1,5.81,2023-06-30T12:33:11.333+00:00,595.943,65.0,4.0,33.11,84.002,2023-06-30T12:36:19.945+00:00,5.0,1,4.67,2023-06-30T12:34:55.943+00:00,679.9449999999999,70.0,5.0,37.78,71.933,2023-06-30T12:37:31.878+00:00,10.0,1,4.0,2023-06-30T12:36:19.945+00:00,751.8779999999999,80.0,6.0,41.78,676.104,2023-06-30T12:48:47.982+00:00,0.0,1,37.56,2023-06-30T12:37:31.878+00:00,1427.982,80.0,7.0,79.34,0.0,2023-06-30T12:48:47.982+00:00,0.0,1,0.0,2023-06-30T12:48:47.982+00:00,1427.982,80.0,8.0,79.34,"_Start,A,B,C,D,E,F,_End",0,0.0
736,0.0,2023-07-05T15:13:20.000+00:00,0.0,1,0.0,2023-07-05T15:13:20.000+00:00,0.0,0.0,1.0,0.0,528.2,2023-07-05T15:22:08.200+00:00,50.0,1,29.34,2023-07-05T15:13:20.000+00:00,528.2,50.0,2.0,29.34,22.93,2023-07-05T15:22:31.130+00:00,10.0,1,1.27,2023-07-05T15:22:08.200+00:00,551.13,60.0,3.0,30.61,96.018,2023-07-05T15:23:44.218000+00:00,5.0,1,5.33,2023-07-05T15:22:08.200000+00:00,647.148,65.0,4.0,35.94,64.862,2023-07-05T15:23:13.062000+00:00,5.0,1,3.6,2023-07-05T15:22:08.200000+00:00,712.01,70.0,5.0,39.54,107.416,2023-07-05T15:23:55.616000+00:00,10.0,1,5.97,2023-07-05T15:22:08.200000+00:00,819.4259999999999,80.0,6.0,45.51,211.634,2023-07-05T15:25:39.834000+00:00,0.0,1,11.76,2023-07-05T15:22:08.200000+00:00,1031.06,80.0,7.0,57.269999999999996,0.0,2023-07-05T15:25:39.834000+00:00,0.0,1,0.0,2023-07-05T15:25:39.834000+00:00,1031.06,80.0,8.0,57.269999999999996,"_Start,A,B,C,D,E,F,_End",1,1.0
738,0.0,2023-07-05T15:30:00.000+00:00,0.0,1,0.0,2023-07-05T15:30:00.000+00:00,0.0,0.0,1.0,0.0,473.038,2023-07-05T15:37:53.038+00:00,50.0,1,26.28,2023-07-05T15:30:00.000+00:00,473.038,50.0,2.0,26.28,9.268,2023-07-05T15:38:02.306+00:00,10.0,1,0.51,2023-07-05T15:37:53.038+00:00,482.30600000000004,60.0,3.0,26.790000000000003,102.711,2023-07-05T15:39:45.017+00:00,5.0,1,5.71,2023-07-05T15:38:02.306+00:00,585.017,65.0,4.0,32.5,91.249,2023-07-05T15:41:16.266+00:00,5.0,1,5.07,2023-07-05T15:39:45.017+00:00,676.2660000000001,70.0,5.0,37.57,90.552,2023-07-05T15:42:46.818+00:00,10.0,1,5.03,2023-07-05T15:41:16.266+00:00,766.8180000000001,80.0,6.0,42.6,919.407,2023-07-05T15:58:06.225+00:00,0.0,1,51.08,2023-07-05T15:42:46.818+00:00,1686.2250000000001,80.0,7.0,93.68,0.0,2023-07-05T15:58:06.225+00:00,0.0,1,0.0,2023-07-05T15:58:06.225+00:00,1686.2250000000001,80.0,8.0,93.68,"_Start,A,B,C,D,E,F,_End",0,0.0
778,0.0,2023-07-06T13:03:20.000+00:00,0.0,1,0.0,2023-07-06T13:03:20.000+00:00,0.0,0.0,1.0,0.0,518.803,2023-07-06T13:11:58.803+00:00,50.0,1,28.82,2023-07-06T13:03:20.000+00:00,518.803,50.0,2.0,28.82,21.489,2023-07-06T13:12:20.292+00:00,10.0,1,1.19,2023-07-06T13:11:58.803+00:00,540.292,60.0,3.0,30.01,98.314,2023-07-06T13:13:37.117000+00:00,5.0,1,5.46,2023-07-06T13:11:58.803000+00:00,638.606,65.0,4.0,35.47,98.897,2023-07-06T13:13:37.700000+00:00,5.0,1,5.49,2023-07-06T13:11:58.803000+00:00,737.503,70.0,5.0,40.96,86.231,2023-07-06T13:13:25.034000+00:00,10.0,1,4.79,2023-07-06T13:11:58.803000+00:00,823.734,80.0,6.0,45.75,546.283,2023-07-06T13:21:05.086000+00:00,0.0,1,30.35,2023-07-06T13:11:58.803000+00:00,1370.017,80.0,7.0,76.1,0.0,2023-07-06T13:21:05.086000+00:00,0.0,1,0.0,2023-07-06T13:21:05.086000+00:00,1370.017,80.0,8.0,76.1,"_Start,A,B,C,D,E,F,_End",1,1.0
501,0.0,2023-06-29T14:35:00.000+00:00,0.0,1,0.0,2023-06-29T14:35:00.000+00:00,0.0,0.0,1.0,0.0,534.604,2023-06-29T14:43:54.604+00:00,50.0,1,29.7,2023-06-29T14:35:00.000+00:00,534.604,50.0,2.0,29.7,3.648,2023-06-29T14:43:58.252+00:00,10.0,1,0.2,2023-06-29T14:43:54.604+00:00,538.2520000000001,60.0,3.0,29.9,101.601,2023-06-29T14:45:36.205000+00:00,5.0,1,5.64,2023-06-29T14:43:54.604000+00:00,639.8530000000001,65.0,4.0,35.54,71.001,2023-06-29T14:45:05.605000+00:00,5.0,1,3.94,2023-06-29T14:43:54.604000+00:00,710.854,70.0,5.0,39.48,94.521,2023-06-29T14:45:29.125000+00:00,10.0,1,5.25,2023-06-29T14:43:54.604000+00:00,805.375,80.0,6.0,44.73,149.373,2023-06-29T14:46:23.977000+00:00,0.0,1,8.3,2023-06-29T14:43:54.604000+00:00,954.748,80.0,7.0,53.03,0.0,2023-06-29T14:46:23.977000+00:00,0.0,1,0.0,2023-06-29T14:46:23.977000+00:00,954.748,80.0,8.0,53.03,"_Start,A,B,C,D,E,F,_End",1,1.0
545,0.0,2023-06-30T12:41:40.000+00:00,0.0,1,0.0,2023-06-30T12:41:40.000+00:00,0.0,0.0,1.0,0.0,466.985,2023-06-30T12:49:26.985+00:00,50.0,1,25.94,2023-06-30T12:41:40.000+00:00,466.985,50.0,2.0,25.94,10.125,2023-06-30T12:49:37.110+00:00,10.0,1,0.56,2023-06-30T12:49:26.985+00:00,477.11,60.0,3.0,26.5,98.053,2023-06-30T12:51:15.163+00:00,5.0,1,5.45,2023-06-30T12:49:37.110+00:00,575.163,65.0,4.0,31.95,90.919,2023-06-30T12:52:46.082+00:00,5.0,1,5.05,2023-06-30T12:51:15.163+00:00,666.082,70.0,5.0,37.0,74.634,2023-06-30T12:54:00.716+00:00,10.0,1,4.15,2023-06-30T12:52:46.082+00:00,740.716,80.0,6.0,41.15,652.059,2023-06-30T13:04:52.775+00:00,0.0,1,36.23,2023-06-30T12:54:00.716+00:00,1392.775,80.0,7.0,77.38,0.0,2023-06-30T13:04:52.775+00:00,0.0,1,0.0,2023-06-30T13:04:52.775+00:00,1392.775,80.0,8.0,77.38,"_Start,A,B,C,D,E,F,_End",0,0.0
547,0.0,2023-06-30T12:58:20.000+00:00,0.0,1,0.0,2023-06-30T12:58:20.000+00:00,0.0,0.0,1.0,0.0,496.059,2023-06-30T13:06:36.059+00:00,50.0,1,27.56,2023-06-30T12:58:20.000+00:00,496.059,50.0,2.0,27.56,98.2,2023-06-30T13:08:14.259+00:00,10.0,1,5.46,2023-06-30T13:06:36.059+00:00,594.259,60.0,3.0,33.019999999999996,101.939,2023-06-30T13:09:56.198+00:00,5.0,1,5.66,2023-06-30T13:08:14.259+00:00,696.198,65.0,4.0,38.67999999999999,77.396,2023-06-30T13:11:13.594+00:00,5.0,1,4.3,2023-06-30T13:09:56.198+00:00,773.5939999999999,70.0,5.0,42.97999999999999,79.869,2023-06-30T13:12:33.463+00:00,10.0,1,4.44,2023-06-30T13:11:13.594+00:00,853.463,80.0,6.0,47.41999999999999,1111.979,2023-06-30T13:31:05.442+00:00,0.0,1,61.78,2023-06-30T13:12:33.463+00:00,1965.442,80.0,7.0,109.19999999999999,0.0,2023-06-30T13:31:05.442+00:00,0.0,1,0.0,2023-06-30T13:31:05.442+00:00,1965.442,80.0,8.0,109.19999999999999,"_Start,A,B,C,D,E,F,_End",0,0.0
851,0.0,2023-07-07T15:11:40.000+00:00,0.0,1,0.0,2023-07-07T15:11:40.000+00:00,0.0,0.0,1.0,0.0,532.546,2023-07-07T15:20:32.546+00:00,50.0,1,29.59,2023-07-07T15:11:40.000+00:00,532.546,50.0,2.0,29.59,42.441,2023-07-07T15:21:14.987+00:00,10.0,1,2.36,2023-07-07T15:20:32.546+00:00,574.9870000000001,60.0,3.0,31.95,97.265,2023-07-07T15:22:09.811000+00:00,5.0,1,5.4,2023-07-07T15:20:32.546000+00:00,672.2520000000001,65.0,4.0,37.35,86.334,2023-07-07T15:21:58.880000+00:00,5.0,1,4.8,2023-07-07T15:20:32.546000+00:00,758.586,70.0,5.0,42.15,69.54,2023-07-07T15:21:42.086000+00:00,10.0,1,3.86,2023-07-07T15:20:32.546000+00:00,828.126,80.0,6.0,46.01,389.398,2023-07-07T15:27:01.944000+00:00,0.0,1,21.63,2023-07-07T15:20:32.546000+00:00,1217.524,80.0,7.0,67.64,0.0,2023-07-07T15:27:01.944000+00:00,0.0,1,0.0,2023-07-07T15:27:01.944000+00:00,1217.524,80.0,8.0,67.64,"_Start,A,B,C,D,E,F,_End",1,1.0
312,0.0,2023-06-26T12:20:00.000+00:00,0.0,1,0.0,2023-06-26T12:20:00.000+00:00,0.0,0.0,1.0,0.0,485.669,2023-06-26T12:28:05.669+00:00,50.0,1,26.98,2023-06-26T12:20:00.000+00:00,485.669,50.0,2.0,26.98,5.874,2023-06-26T12:28:11.543+00:00,10.0,1,0.33,2023-06-26T12:28:05.669+00:00,491.543,60.0,3.0,27.31,97.49,2023-06-26T12:29:49.033+00:00,5.0,1,5.42,2023-06-26T12:28:11.543+00:00,589.033,65.0,4.0,32.73,56.329,2023-06-26T12:30:45.362+00:00,5.0,1,3.13,2023-06-26T12:29:49.033+00:00,645.362,70.0,5.0,35.86,76.03,2023-06-26T12:32:01.392+00:00,10.0,1,4.22,2023-06-26T12:30:45.362+00:00,721.3919999999999,80.0,6.0,40.08,1135.117,2023-06-26T12:50:56.509+00:00,0.0,1,63.06,2023-06-26T12:32:01.392+00:00,1856.509,80.0,7.0,103.14,0.0,2023-06-26T12:50:56.509+00:00,0.0,1,0.0,2023-06-26T12:50:56.509+00:00,1856.509,80.0,8.0,103.14,"_Start,A,B,C,D,E,F,_End",0,0.0
503,0.0,2023-06-29T14:51:40.000+00:00,0.0,1,0.0,2023-06-29T14:51:40.000+00:00,0.0,0.0,1.0,0.0,505.013,2023-06-29T15:00:05.013+00:00,50.0,1,28.06,2023-06-29T14:51:40.000+00:00,505.013,50.0,2.0,28.06,25.044,2023-06-29T15:00:30.057+00:00,10.0,1,1.39,2023-06-29T15:00:05.013+00:00,530.057,60.0,3.0,29.45,83.905,2023-06-29T15:01:53.962+00:00,5.0,1,4.66,2023-06-29T15:00:30.057+00:00,613.962,65.0,4.0,34.11,71.486,2023-06-29T15:03:05.448+00:00,5.0,1,3.97,2023-06-29T15:01:53.962+00:00,685.448,70.0,5.0,38.08,68.163,2023-06-29T15:04:13.611+00:00,10.0,1,3.79,2023-06-29T15:03:05.448+00:00,753.611,80.0,6.0,41.87,142.621,2023-06-29T15:06:36.232+00:00,0.0,1,7.92,2023-06-29T15:04:13.611+00:00,896.232,80.0,7.0,49.79,0.0,2023-06-29T15:06:36.232+00:00,0.0,1,0.0,2023-06-29T15:06:36.232+00:00,896.232,80.0,8.0,49.79,"_Start,A,B,C,D,E,F,_End",0,0.0
895,0.0,2023-07-10T13:18:20.000+00:00,0.0,1,0.0,2023-07-10T13:18:20.000+00:00,0.0,0.0,1.0,0.0,506.336,2023-07-10T13:26:46.336+00:00,50.0,1,28.13,2023-07-10T13:18:20.000+00:00,506.336,50.0,2.0,28.13,32.493,2023-07-10T13:27:18.829+00:00,10.0,1,1.81,2023-07-10T13:26:46.336+00:00,538.8290000000001,60.0,3.0,29.939999999999998,102.481,2023-07-10T13:29:01.310+00:00,5.0,1,5.69,2023-07-10T13:27:18.829+00:00,641.3100000000001,65.0,4.0,35.629999999999995,87.991,2023-07-10T13:30:29.301+00:00,5.0,1,4.89,2023-07-10T13:29:01.310+00:00,729.301,70.0,5.0,40.519999999999996,78.297,2023-07-10T13:31:47.598+00:00,10.0,1,4.35,2023-07-10T13:30:29.301+00:00,807.5980000000001,80.0,6.0,44.87,744.293,2023-07-10T13:44:11.891+00:00,0.0,1,41.35,2023-07-10T13:31:47.598+00:00,1551.891,80.0,7.0,86.22,0.0,2023-07-10T13:44:11.891+00:00,0.0,1,0.0,2023-07-10T13:44:11.891+00:00,1551.891,80.0,8.0,86.22,"_Start,A,B,C,D,E,F,_End",0,0.0
426,0.0,2023-06-28T12:10:00.000+00:00,0.0,1,0.0,2023-06-28T12:10:00.000+00:00,0.0,0.0,1.0,0.0,553.029,2023-06-28T12:19:13.029+00:00,50.0,1,30.72,2023-06-28T12:10:00.000+00:00,553.029,50.0,2.0,30.72,3.01,2023-06-28T12:19:16.039+00:00,10.0,1,0.17,2023-06-28T12:19:13.029+00:00,556.039,60.0,3.0,30.89,101.479,2023-06-28T12:20:54.508000+00:00,5.0,1,5.64,2023-06-28T12:19:13.029000+00:00,657.518,65.0,4.0,36.53,88.324,2023-06-28T12:20:41.353000+00:00,5.0,1,4.91,2023-06-28T12:19:13.029000+00:00,745.842,70.0,5.0,41.44,76.881,2023-06-28T12:20:29.910000+00:00,10.0,1,4.27,2023-06-28T12:19:13.029000+00:00,822.723,80.0,6.0,45.709999999999994,90.238,2023-06-28T12:20:43.267000+00:00,0.0,1,5.01,2023-06-28T12:19:13.029000+00:00,912.961,80.0,7.0,50.71999999999999,0.0,2023-06-28T12:20:43.267000+00:00,0.0,1,0.0,2023-06-28T12:20:43.267000+00:00,912.961,80.0,8.0,50.71999999999999,"_Start,A,B,C,D,E,F,_End",1,1.0
966,0.0,2023-07-11T15:10:00.000+00:00,0.0,1,0.0,2023-07-11T15:10:00.000+00:00,0.0,0.0,1.0,0.0,470.425,2023-07-11T15:17:50.425+00:00,50.0,1,26.13,2023-07-11T15:10:00.000+00:00,470.425,50.0,2.0,26.13,31.131,2023-07-11T15:18:21.556+00:00,10.0,1,1.73,2023-07-11T15:17:50.425+00:00,501.55600000000004,60.0,3.0,27.86,106.4,2023-07-11T15:20:07.956+00:00,5.0,1,5.91,2023-07-11T15:18:21.556+00:00,607.956,65.0,4.0,33.769999999999996,56.332,2023-07-11T15:21:04.288+00:00,5.0,1,3.13,2023-07-11T15:20:07.956+00:00,664.288,70.0,5.0,36.9,79.841,2023-07-11T15:22:24.129+00:00,10.0,1,4.44,2023-07-11T15:21:04.288+00:00,744.129,80.0,6.0,41.339999999999996,2659.716,2023-07-11T16:06:43.845+00:00,0.0,1,147.76,2023-07-11T15:22:24.129+00:00,3403.845,80.0,7.0,189.1,0.0,2023-07-11T16:06:43.845+00:00,0.0,1,0.0,2023-07-11T16:06:43.845+00:00,3403.845,80.0,8.0,189.1,"_Start,A,B,C,D,E,F,_End",0,0.0
968,0.0,2023-07-11T15:26:40.000+00:00,0.0,1,0.0,2023-07-11T15:26:40.000+00:00,0.0,0.0,1.0,0.0,506.312,2023-07-11T15:35:06.312+00:00,50.0,1,28.13,2023-07-11T15:26:40.000+00:00,506.312,50.0,2.0,28.13,27.706,2023-07-11T15:35:34.018+00:00,10.0,1,1.54,2023-07-11T15:35:06.312+00:00,534.018,60.0,3.0,29.669999999999998,101.276,2023-07-11T15:37:15.294+00:00,5.0,1,5.63,2023-07-11T15:35:34.018+00:00,635.294,65.0,4.0,35.3,81.103,2023-07-11T15:38:36.397+00:00,5.0,1,4.51,2023-07-11T15:37:15.294+00:00,716.3969999999999,70.0,5.0,39.809999999999995,87.543,2023-07-11T15:40:03.940+00:00,10.0,1,4.86,2023-07-11T15:38:36.397+00:00,803.9399999999999,80.0,6.0,44.669999999999995,294.401,2023-07-11T15:44:58.341+00:00,0.0,1,16.36,2023-07-11T15:40:03.940+00:00,1098.341,80.0,7.0,61.029999999999994,0.0,2023-07-11T15:44:58.341+00:00,0.0,1,0.0,2023-07-11T15:44:58.341+00:00,1098.341,80.0,8.0,61.029999999999994,"_Start,A,B,C,D,E,F,_End",0,0.0
