trace_id,_Start#duration,_Start#end_time,_Start#occurred,_Start#resourceCost,_Start#start_time,_Start@duration,_Start@occurred,_Start@resourceCost,A_Cancelled#duration,A_Cancelled#end_time,A_Cancelled#occurred,A_Cancelled#resourceCost,A_Cancelled#start_time,A_Cancelled@duration,A_Cancelled@occurred,A_Cancelled@resourceCost,A_Create_Application#duration,A_Create_Application#end_time,A_Create_Application#occurred,A_Create_Application#resourceCost,A_Create_Application#start_time,A_Create_Application@duration,A_Create_Application@occurred,A_Create_Application@resourceCost,A_Denied#duration,A_Denied#occurred,A_Denied#resourceCost,A_Denied@duration,A_Denied@occurred,A_Denied@resourceCost,A_Pending#duration,A_Pending#occurred,A_Pending#resourceCost,A_Pending@duration,A_Pending@occurred,A_Pending@resourceCost,W_Call_incomplete_files#duration,W_Call_incomplete_files#end_time,W_Call_incomplete_files#occurred,W_Call_incomplete_files#resourceCost,W_Call_incomplete_files#start_time,W_Call_incomplete_files@duration,W_Call_incomplete_files@occurred,W_Call_incomplete_files@resourceCost,W_Complete_application#duration,W_Complete_application#end_time,W_Complete_application#occurred,W_Complete_application#resourceCost,W_Complete_application#start_time,W_Complete_application@duration,W_Complete_application@occurred,W_Complete_application@resourceCost,W_Validate_application#duration,W_Validate_application#end_time,W_Validate_application#occurred,W_Validate_application#resourceCost,W_Validate_application#start_time,W_Validate_application@duration,W_Validate_application@occurred,W_Validate_application@resourceCost,_End#duration,_End#end_time,_End#occurred,_End#resourceCost,_End#start_time,_End@duration,_End@occurred,_End@resourceCost,_Path,1_if_W_Validate_application#duration_<_3600.0_then_INSERT_W_Call_incomplete_files_(_#duration_3600.0_);,_Label
710,0.0,2024-08-01T14:00:00.000+00:00,1,0.0,2024-08-01T14:00:00.000+00:00,0.0,1.0,0.0,3600.0,2024-08-02T10:17:22.544+00:00,1.0,20.0,2024-08-02T09:17:22.544+00:00,15442.544,5.0,85.78999999999999,3600.0,2024-08-01T15:00:00.000+00:00,1,20.0,2024-08-01T14:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-08-01T16:00:00.000+00:00,1,20.0,2024-08-01T15:00:00.000+00:00,7200.0,3.0,40.0,4642.544,2024-08-02T09:17:22.544+00:00,1,25.79,2024-08-02T08:00:00.000+00:00,11842.544,4.0,65.78999999999999,0.0,2024-08-02T10:17:22.544+00:00,1,0.0,2024-08-02T10:17:22.544+00:00,15442.544,6.0,85.78999999999999,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Cancelled,_End",0,0.0
447,0.0,2024-06-17T15:00:00.000+00:00,1,0.0,2024-06-17T15:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-06-17T16:00:00.000+00:00,1,20.0,2024-06-17T15:00:00.000+00:00,3600.0,2.0,20.0,3600.0,1.0,20.0,15498.863000000001,5.0,86.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-06-18T09:00:00.000+00:00,1,20.0,2024-06-18T08:00:00.000+00:00,7200.0,3.0,40.0,4698.863,2024-06-18T10:18:18.863+00:00,1,26.1,2024-06-18T09:00:00.000+00:00,11898.863000000001,4.0,66.1,0.0,2024-06-18T11:18:18.863+00:00,1,0.0,2024-06-18T11:18:18.863+00:00,15498.863000000001,6.0,86.1,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Denied,_End",0,0.0
331,0.0,2024-05-28T11:00:00.000+00:00,1,0.0,2024-05-28T11:00:00.000+00:00,0.0,1.0,0.0,3600.0,2024-05-28T15:46:08.863000+00:00,1.0,20.0,2024-05-28T14:46:08.863000+00:00,17168.862999999998,6.0,75.38,3600.0,2024-05-28T12:00:00.000+00:00,1,20.0,2024-05-28T11:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,2024-05-28T14:46:08.863000+00:00,1.0,0.0,2024-05-28T13:46:08.863+00:00,13568.863,5.0,55.38,3600.0,2024-05-28T13:00:00.000+00:00,1,20.0,2024-05-28T12:00:00.000+00:00,7200.0,3.0,40.0,2768.863,2024-05-28T13:46:08.863+00:00,1,15.38,2024-05-28T13:00:00.000+00:00,9968.863,4.0,55.38,0.0,2024-05-28T15:46:08.863000+00:00,1,0.0,2024-05-28T15:46:08.863000+00:00,17168.862999999998,7.0,75.38,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,W_Call_incomplete_files,A_Cancelled,_End",1,1.0
214,0.0,2024-05-07T14:00:00.000+00:00,1,0.0,2024-05-07T14:00:00.000+00:00,0.0,1.0,0.0,3600.0,2024-05-08T10:06:29.808+00:00,1.0,20.0,2024-05-08T09:06:29.808+00:00,14789.808,5.0,82.17,3600.0,2024-05-07T15:00:00.000+00:00,1,20.0,2024-05-07T14:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-05-07T16:00:00.000+00:00,1,20.0,2024-05-07T15:00:00.000+00:00,7200.0,3.0,40.0,3989.808,2024-05-08T09:06:29.808+00:00,1,22.17,2024-05-08T08:00:00.000+00:00,11189.808,4.0,62.17,0.0,2024-05-08T10:06:29.808+00:00,1,0.0,2024-05-08T10:06:29.808+00:00,14789.808,6.0,82.17,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Cancelled,_End",0,0.0
711,0.0,2024-08-01T15:00:00.000+00:00,1,0.0,2024-08-01T15:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-08-01T16:00:00.000+00:00,1,20.0,2024-08-01T15:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,1.0,20.0,17764.015,6.0,78.69,3600.0,2024-08-02T10:56:04.015000+00:00,1.0,0.0,2024-08-02T09:56:04.015+00:00,14164.015,5.0,58.69,3600.0,2024-08-02T09:00:00.000+00:00,1,20.0,2024-08-02T08:00:00.000+00:00,7200.0,3.0,40.0,3364.015,2024-08-02T09:56:04.015+00:00,1,18.69,2024-08-02T09:00:00.000+00:00,10564.015,4.0,58.69,0.0,2024-08-02T11:56:04.015000+00:00,1,0.0,2024-08-02T11:56:04.015000+00:00,17764.015,7.0,78.69,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,W_Call_incomplete_files,A_Pending,_End",1,1.0
798,0.0,2024-08-16T14:00:00.000+00:00,1,0.0,2024-08-16T14:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-08-16T15:00:00.000+00:00,1,20.0,2024-08-16T14:00:00.000+00:00,3600.0,2.0,20.0,3600.0,1.0,20.0,17077.073,6.0,74.87,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,2024-08-19T09:44:37.073000+00:00,1.0,0.0,2024-08-19T08:44:37.073+00:00,13477.073,5.0,54.87,3600.0,2024-08-16T16:00:00.000+00:00,1,20.0,2024-08-16T15:00:00.000+00:00,7200.0,3.0,40.0,2677.073,2024-08-19T08:44:37.073+00:00,1,14.87,2024-08-19T08:00:00.000+00:00,9877.073,4.0,54.87,0.0,2024-08-19T10:44:37.073000+00:00,1,0.0,2024-08-19T10:44:37.073000+00:00,17077.073,7.0,74.87,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,W_Call_incomplete_files,A_Denied,_End",1,1.0
215,0.0,2024-05-07T15:00:00.000+00:00,1,0.0,2024-05-07T15:00:00.000+00:00,0.0,1.0,0.0,3600.0,2024-05-08T11:51:08.864000+00:00,1.0,20.0,2024-05-08T10:51:08.864000+00:00,17468.864,6.0,77.05,3600.0,2024-05-07T16:00:00.000+00:00,1,20.0,2024-05-07T15:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,2024-05-08T10:51:08.864000+00:00,1.0,0.0,2024-05-08T09:51:08.864+00:00,13868.864,5.0,57.05,3600.0,2024-05-08T09:00:00.000+00:00,1,20.0,2024-05-08T08:00:00.000+00:00,7200.0,3.0,40.0,3068.864,2024-05-08T09:51:08.864+00:00,1,17.05,2024-05-08T09:00:00.000+00:00,10268.864,4.0,57.05,0.0,2024-05-08T11:51:08.864000+00:00,1,0.0,2024-05-08T11:51:08.864000+00:00,17468.864,7.0,77.05,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,W_Call_incomplete_files,A_Cancelled,_End",1,1.0
839,0.0,2024-08-23T15:00:00.000+00:00,1,0.0,2024-08-23T15:00:00.000+00:00,0.0,1.0,0.0,3600.0,2024-08-26T11:06:34.390+00:00,1.0,20.0,2024-08-26T10:06:34.390+00:00,14794.39,5.0,82.19,3600.0,2024-08-23T16:00:00.000+00:00,1,20.0,2024-08-23T15:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-08-26T09:00:00.000+00:00,1,20.0,2024-08-26T08:00:00.000+00:00,7200.0,3.0,40.0,3994.39,2024-08-26T10:06:34.390+00:00,1,22.19,2024-08-26T09:00:00.000+00:00,11194.39,4.0,62.19,0.0,2024-08-26T11:06:34.390+00:00,1,0.0,2024-08-26T11:06:34.390+00:00,14794.39,6.0,82.19,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Cancelled,_End",0,0.0
828,0.0,2024-08-22T12:00:00.000+00:00,1,0.0,2024-08-22T12:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-08-22T13:00:00.000+00:00,1,20.0,2024-08-22T12:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,1.0,20.0,17158.13,6.0,75.32,3600.0,2024-08-22T15:45:58.130000+00:00,1.0,0.0,2024-08-22T14:45:58.130+00:00,13558.130000000001,5.0,55.32,3600.0,2024-08-22T14:00:00.000+00:00,1,20.0,2024-08-22T13:00:00.000+00:00,7200.0,3.0,40.0,2758.13,2024-08-22T14:45:58.130+00:00,1,15.32,2024-08-22T14:00:00.000+00:00,9958.130000000001,4.0,55.32,0.0,2024-08-22T16:45:58.130000+00:00,1,0.0,2024-08-22T16:45:58.130000+00:00,17158.13,7.0,75.32,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,W_Call_incomplete_files,A_Pending,_End",1,1.0
329,0.0,2024-05-28T09:00:00.000+00:00,1,0.0,2024-05-28T09:00:00.000+00:00,0.0,1.0,0.0,3600.0,2024-05-28T13:59:56.651000+00:00,1.0,20.0,2024-05-28T12:59:56.651000+00:00,17996.650999999998,6.0,79.98,3600.0,2024-05-28T10:00:00.000+00:00,1,20.0,2024-05-28T09:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,2024-05-28T12:59:56.651000+00:00,1.0,0.0,2024-05-28T11:59:56.651+00:00,14396.651,5.0,59.980000000000004,3600.0,2024-05-28T11:00:00.000+00:00,1,20.0,2024-05-28T10:00:00.000+00:00,7200.0,3.0,40.0,3596.651,2024-05-28T11:59:56.651+00:00,1,19.98,2024-05-28T11:00:00.000+00:00,10796.651,4.0,59.980000000000004,0.0,2024-05-28T13:59:56.651000+00:00,1,0.0,2024-05-28T13:59:56.651000+00:00,17996.650999999998,7.0,79.98,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,W_Call_incomplete_files,A_Cancelled,_End",1,1.0
443,0.0,2024-06-17T11:00:00.000+00:00,1,0.0,2024-06-17T11:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-06-17T12:00:00.000+00:00,1,20.0,2024-06-17T11:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,1.0,20.0,14968.826000000001,5.0,83.16,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-06-17T13:00:00.000+00:00,1,20.0,2024-06-17T12:00:00.000+00:00,7200.0,3.0,40.0,4168.826,2024-06-17T14:09:28.826+00:00,1,23.16,2024-06-17T13:00:00.000+00:00,11368.826000000001,4.0,63.16,0.0,2024-06-17T15:09:28.826+00:00,1,0.0,2024-06-17T15:09:28.826+00:00,14968.826000000001,6.0,83.16,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Pending,_End",0,0.0
829,0.0,2024-08-22T13:00:00.000+00:00,1,0.0,2024-08-22T13:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-08-22T14:00:00.000+00:00,1,20.0,2024-08-22T13:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,1.0,20.0,73005.25099999999,5.0,85.58,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-08-22T15:00:00.000+00:00,1,20.0,2024-08-22T14:00:00.000+00:00,7200.0,3.0,40.0,62205.251,2024-08-23T08:16:45.251+00:00,1,25.58,2024-08-22T15:00:00.000+00:00,69405.25099999999,4.0,65.58,0.0,2024-08-23T09:16:45.251+00:00,1,0.0,2024-08-23T09:16:45.251+00:00,73005.25099999999,6.0,85.58,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Pending,_End",0,0.0
941,0.0,2024-09-11T13:00:00.000+00:00,1,0.0,2024-09-11T13:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-09-11T14:00:00.000+00:00,1,20.0,2024-09-11T13:00:00.000+00:00,3600.0,2.0,20.0,3600.0,1.0,20.0,72849.015,5.0,84.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-09-11T15:00:00.000+00:00,1,20.0,2024-09-11T14:00:00.000+00:00,7200.0,3.0,40.0,62049.015,2024-09-12T08:14:09.015+00:00,1,24.72,2024-09-11T15:00:00.000+00:00,69249.015,4.0,64.72,0.0,2024-09-12T09:14:09.015+00:00,1,0.0,2024-09-12T09:14:09.015+00:00,72849.015,6.0,84.72,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Denied,_End",0,0.0
942,0.0,2024-09-11T14:00:00.000+00:00,1,0.0,2024-09-11T14:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-09-11T15:00:00.000+00:00,1,20.0,2024-09-11T14:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,1.0,20.0,17729.3,6.0,78.5,3600.0,2024-09-12T09:55:29.300000+00:00,1.0,0.0,2024-09-12T08:55:29.300+00:00,14129.3,5.0,58.5,3600.0,2024-09-11T16:00:00.000+00:00,1,20.0,2024-09-11T15:00:00.000+00:00,7200.0,3.0,40.0,3329.3,2024-09-12T08:55:29.300+00:00,1,18.5,2024-09-12T08:00:00.000+00:00,10529.3,4.0,58.5,0.0,2024-09-12T10:55:29.300000+00:00,1,0.0,2024-09-12T10:55:29.300000+00:00,17729.3,7.0,78.5,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,W_Call_incomplete_files,A_Pending,_End",1,1.0
952,0.0,2024-09-12T16:00:00.000+00:00,1,0.0,2024-09-12T16:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-09-13T09:00:00.000+00:00,1,20.0,2024-09-13T08:00:00.000+00:00,3600.0,2.0,20.0,3600.0,1.0,20.0,15399.238000000001,5.0,85.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-09-13T10:00:00.000+00:00,1,20.0,2024-09-13T09:00:00.000+00:00,7200.0,3.0,40.0,4599.238,2024-09-13T11:16:39.238+00:00,1,25.55,2024-09-13T10:00:00.000+00:00,11799.238000000001,4.0,65.55,0.0,2024-09-13T12:16:39.238+00:00,1,0.0,2024-09-13T12:16:39.238+00:00,15399.238000000001,6.0,85.55,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Denied,_End",0,0.0
953,0.0,2024-09-13T09:00:00.000+00:00,1,0.0,2024-09-13T09:00:00.000+00:00,0.0,1.0,0.0,3600.0,2024-09-13T13:10:04.280+00:00,1.0,20.0,2024-09-13T12:10:04.280+00:00,15004.279999999999,5.0,83.36,3600.0,2024-09-13T10:00:00.000+00:00,1,20.0,2024-09-13T09:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-09-13T11:00:00.000+00:00,1,20.0,2024-09-13T10:00:00.000+00:00,7200.0,3.0,40.0,4204.28,2024-09-13T12:10:04.280+00:00,1,23.36,2024-09-13T11:00:00.000+00:00,11404.279999999999,4.0,63.36,0.0,2024-09-13T13:10:04.280+00:00,1,0.0,2024-09-13T13:10:04.280+00:00,15004.279999999999,6.0,83.36,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Cancelled,_End",0,0.0
456,0.0,2024-06-18T16:00:00.000+00:00,1,0.0,2024-06-18T16:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-06-19T09:00:00.000+00:00,1,20.0,2024-06-19T08:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,1.0,20.0,14448.735,5.0,80.27,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-06-19T10:00:00.000+00:00,1,20.0,2024-06-19T09:00:00.000+00:00,7200.0,3.0,40.0,3648.735,2024-06-19T11:00:48.735+00:00,1,20.27,2024-06-19T10:00:00.000+00:00,10848.735,4.0,60.269999999999996,0.0,2024-06-19T12:00:48.735+00:00,1,0.0,2024-06-19T12:00:48.735+00:00,14448.735,6.0,80.27,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Pending,_End",0,0.0
335,0.0,2024-05-28T15:00:00.000+00:00,1,0.0,2024-05-28T15:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-05-28T16:00:00.000+00:00,1,20.0,2024-05-28T15:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,1.0,20.0,17753.538,6.0,78.63,3600.0,2024-05-29T10:55:53.538000+00:00,1.0,0.0,2024-05-29T09:55:53.538+00:00,14153.538,5.0,58.629999999999995,3600.0,2024-05-29T09:00:00.000+00:00,1,20.0,2024-05-29T08:00:00.000+00:00,7200.0,3.0,40.0,3353.538,2024-05-29T09:55:53.538+00:00,1,18.63,2024-05-29T09:00:00.000+00:00,10553.538,4.0,58.629999999999995,0.0,2024-05-29T11:55:53.538000+00:00,1,0.0,2024-05-29T11:55:53.538000+00:00,17753.538,7.0,78.63,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,W_Call_incomplete_files,A_Pending,_End",1,1.0
6,0.0,2024-04-01T14:00:00.000+00:00,1,0.0,2024-04-01T14:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-04-01T15:00:00.000+00:00,1,20.0,2024-04-01T14:00:00.000+00:00,3600.0,2.0,20.0,3600.0,1.0,20.0,15478.225999999999,5.0,85.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-04-01T16:00:00.000+00:00,1,20.0,2024-04-01T15:00:00.000+00:00,7200.0,3.0,40.0,4678.226,2024-04-02T09:17:58.226+00:00,1,25.99,2024-04-02T08:00:00.000+00:00,11878.225999999999,4.0,65.99,0.0,2024-04-02T10:17:58.226+00:00,1,0.0,2024-04-02T10:17:58.226+00:00,15478.225999999999,6.0,85.99,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Denied,_End",0,0.0
820,0.0,2024-08-21T12:00:00.000+00:00,1,0.0,2024-08-21T12:00:00.000+00:00,0.0,1.0,0.0,61200.0,2024-08-22T08:17:43.571+00:00,1.0,20.0,2024-08-21T15:17:43.571+00:00,73063.571,5.0,85.91,3600.0,2024-08-21T13:00:00.000+00:00,1,20.0,2024-08-21T12:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-08-21T14:00:00.000+00:00,1,20.0,2024-08-21T13:00:00.000+00:00,7200.0,3.0,40.0,4663.571,2024-08-21T15:17:43.571+00:00,1,25.91,2024-08-21T14:00:00.000+00:00,11863.571,4.0,65.91,0.0,2024-08-22T08:17:43.571+00:00,1,0.0,2024-08-22T08:17:43.571+00:00,73063.571,6.0,85.91,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Cancelled,_End",0,0.0
831,0.0,2024-08-22T15:00:00.000+00:00,1,0.0,2024-08-22T15:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-08-22T16:00:00.000+00:00,1,20.0,2024-08-22T15:00:00.000+00:00,3600.0,2.0,20.0,3600.0,1.0,20.0,14902.974,5.0,82.78999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-08-23T09:00:00.000+00:00,1,20.0,2024-08-23T08:00:00.000+00:00,7200.0,3.0,40.0,4102.974,2024-08-23T10:08:22.974+00:00,1,22.79,2024-08-23T09:00:00.000+00:00,11302.974,4.0,62.79,0.0,2024-08-23T11:08:22.974+00:00,1,0.0,2024-08-23T11:08:22.974+00:00,14902.974,6.0,82.78999999999999,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Denied,_End",0,0.0
325,0.0,2024-05-27T13:00:00.000+00:00,1,0.0,2024-05-27T13:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-05-27T14:00:00.000+00:00,1,20.0,2024-05-27T13:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,61200.0,1.0,20.0,74649.525,6.0,74.72,3600.0,2024-05-27T16:44:09.525000+00:00,1.0,0.0,2024-05-27T15:44:09.525+00:00,13449.525,5.0,54.72,3600.0,2024-05-27T15:00:00.000+00:00,1,20.0,2024-05-27T14:00:00.000+00:00,7200.0,3.0,40.0,2649.525,2024-05-27T15:44:09.525+00:00,1,14.72,2024-05-27T15:00:00.000+00:00,9849.525,4.0,54.72,0.0,2024-05-28T09:44:09.525000+00:00,1,0.0,2024-05-28T09:44:09.525000+00:00,74649.525,7.0,74.72,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,W_Call_incomplete_files,A_Pending,_End",1,1.0
336,0.0,2024-05-28T16:00:00.000+00:00,1,0.0,2024-05-28T16:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-05-29T09:00:00.000+00:00,1,20.0,2024-05-29T08:00:00.000+00:00,3600.0,2.0,20.0,3600.0,1.0,20.0,14642.887,5.0,81.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-05-29T10:00:00.000+00:00,1,20.0,2024-05-29T09:00:00.000+00:00,7200.0,3.0,40.0,3842.887,2024-05-29T11:04:02.887+00:00,1,21.35,2024-05-29T10:00:00.000+00:00,11042.887,4.0,61.35,0.0,2024-05-29T12:04:02.887+00:00,1,0.0,2024-05-29T12:04:02.887+00:00,14642.887,6.0,81.35,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Denied,_End",0,0.0
821,0.0,2024-08-21T13:00:00.000+00:00,1,0.0,2024-08-21T13:00:00.000+00:00,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-08-21T14:00:00.000+00:00,1,20.0,2024-08-21T13:00:00.000+00:00,3600.0,2.0,20.0,61200.0,1.0,20.0,74864.581,6.0,75.91,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,2024-08-21T16:47:44.581000+00:00,1.0,0.0,2024-08-21T15:47:44.581+00:00,13664.581,5.0,55.91,3600.0,2024-08-21T15:00:00.000+00:00,1,20.0,2024-08-21T14:00:00.000+00:00,7200.0,3.0,40.0,2864.581,2024-08-21T15:47:44.581+00:00,1,15.91,2024-08-21T15:00:00.000+00:00,10064.581,4.0,55.91,0.0,2024-08-22T09:47:44.581000+00:00,1,0.0,2024-08-22T09:47:44.581000+00:00,74864.581,7.0,75.91,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,W_Call_incomplete_files,A_Denied,_End",1,1.0
825,0.0,2024-08-22T09:00:00.000+00:00,1,0.0,2024-08-22T09:00:00.000+00:00,0.0,1.0,0.0,3600.0,2024-08-22T13:09:38.828+00:00,1.0,20.0,2024-08-22T12:09:38.828+00:00,14978.828000000001,5.0,83.22,3600.0,2024-08-22T10:00:00.000+00:00,1,20.0,2024-08-22T09:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-08-22T11:00:00.000+00:00,1,20.0,2024-08-22T10:00:00.000+00:00,7200.0,3.0,40.0,4178.828,2024-08-22T12:09:38.828+00:00,1,23.22,2024-08-22T11:00:00.000+00:00,11378.828000000001,4.0,63.22,0.0,2024-08-22T13:09:38.828+00:00,1,0.0,2024-08-22T13:09:38.828+00:00,14978.828000000001,6.0,83.22,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Cancelled,_End",0,0.0
832,0.0,2024-08-22T16:00:00.000+00:00,1,0.0,2024-08-22T16:00:00.000+00:00,0.0,1.0,0.0,3600.0,2024-08-23T12:18:21.201+00:00,1.0,20.0,2024-08-23T11:18:21.201+00:00,15501.201000000001,5.0,86.12,3600.0,2024-08-23T09:00:00.000+00:00,1,20.0,2024-08-23T08:00:00.000+00:00,3600.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3600.0,2024-08-23T10:00:00.000+00:00,1,20.0,2024-08-23T09:00:00.000+00:00,7200.0,3.0,40.0,4701.201,2024-08-23T11:18:21.201+00:00,1,26.12,2024-08-23T10:00:00.000+00:00,11901.201000000001,4.0,66.12,0.0,2024-08-23T12:18:21.201+00:00,1,0.0,2024-08-23T12:18:21.201+00:00,15501.201000000001,6.0,86.12,"_Start,A_Create_Application,W_Complete_application,W_Validate_application,A_Cancelled,_End",0,0.0
