trace_id,_Start#duration,_Start#end_time,_Start#fixedCost,_Start#occurred,_Start#resourceCost,_Start#start_time,_Start@duration,_Start@fixedCost,_Start@occurred,_Start@resourceCost,A#duration,A#end_time,A#fixedCost,A#occurred,A#resourceCost,A#start_time,A@duration,A@fixedCost,A@occurred,A@resourceCost,B#duration,B#end_time,B#fixedCost,B#occurred,B#resourceCost,B#start_time,B@duration,B@fixedCost,B@occurred,B@resourceCost,C#duration,C#end_time,C#fixedCost,C#occurred,C#resourceCost,C#start_time,C@duration,C@fixedCost,C@occurred,C@resourceCost,D#duration,D#end_time,D#fixedCost,D#occurred,D#resourceCost,D#start_time,D@duration,D@fixedCost,D@occurred,D@resourceCost,E#duration,E#end_time,E#fixedCost,E#occurred,E#resourceCost,E#start_time,E@duration,E@fixedCost,E@occurred,E@resourceCost,F#duration,F#end_time,F#fixedCost,F#occurred,F#resourceCost,F#start_time,F@duration,F@fixedCost,F@occurred,F@resourceCost,_End#duration,_End#end_time,_End#fixedCost,_End#occurred,_End#resourceCost,_End#start_time,_End@duration,_End@fixedCost,_End@occurred,_End@resourceCost,_Path,1_if_C#duration_>_55.0_then_INSERT_F_(_#duration_?N_(500.0_50.0)_);,_Label
105,0.0,2023-07-03T15:35:00.000+00:00,0.0,1,0.0,2023-07-03T15:35:00.000+00:00,0.0,0.0,1.0,0.0,489.755,2023-07-03T15:43:09.755+00:00,50.0,1,11.56,2023-07-03T15:35:00.000+00:00,489.755,50.0,2.0,11.56,622.884,2023-07-03T15:53:32.639+00:00,50.0,1,14.71,2023-07-03T15:43:09.755+00:00,1141.6399999999999,105.0,4.0,26.950000000000003,29.001,2023-07-03T15:43:38.756+00:00,5.0,1,0.68,2023-07-03T15:43:09.755+00:00,518.756,55.0,3.0,12.24,12.794,2023-07-03T15:43:22.549+00:00,0.0,1,0.3,2023-07-03T15:43:09.755+00:00,502.549,50.0,5.0,11.860000000000001,522.23,2023-07-03T16:02:34.220+00:00,0.0,1,12.33,2023-07-03T15:53:51.990+00:00,1676.664,105.0,6.0,39.580000000000005,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-07-03T16:02:34.220+00:00,0.0,1,0.0,2023-07-03T16:02:34.220+00:00,1676.664,105.0,7.0,39.580000000000005,"_Start,A,C,B,D,E,_End",0,0.0
126,0.0,2023-07-04T10:30:00.000+00:00,0.0,1,0.0,2023-07-04T10:30:00.000+00:00,0.0,0.0,1.0,0.0,484.892,2023-07-04T10:38:04.892+00:00,50.0,1,11.45,2023-07-04T10:30:00.000+00:00,484.892,50.0,2.0,11.45,606.419,2023-07-04T10:48:11.311+00:00,50.0,1,14.32,2023-07-04T10:38:04.892+00:00,1105.259,105.0,4.0,26.1,13.948,2023-07-04T10:38:18.840+00:00,5.0,1,0.33,2023-07-04T10:38:04.892+00:00,498.84,55.0,3.0,11.78,57.69,2023-07-04T10:39:02.582+00:00,0.0,1,1.36,2023-07-04T10:38:04.892+00:00,556.53,55.0,5.0,13.139999999999999,519.596,2023-07-04T10:56:50.907+00:00,0.0,1,12.27,2023-07-04T10:48:11.311+00:00,1682.545,105.0,6.0,39.730000000000004,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-07-04T10:56:50.907+00:00,0.0,1,0.0,2023-07-04T10:56:50.907+00:00,1682.545,105.0,7.0,39.730000000000004,"_Start,A,C,B,D,E,_End",0,0.0
147,0.0,2023-07-04T13:25:00.000+00:00,0.0,1,0.0,2023-07-04T13:25:00.000+00:00,0.0,0.0,1.0,0.0,510.034,2023-07-04T13:33:30.034+00:00,50.0,1,12.04,2023-07-04T13:25:00.000+00:00,510.034,50.0,2.0,12.04,602.214,2023-07-04T13:43:32.248+00:00,50.0,1,14.22,2023-07-04T13:33:30.034+00:00,1124.941,105.0,4.0,26.560000000000002,12.693,2023-07-04T13:33:42.727+00:00,5.0,1,0.3,2023-07-04T13:33:30.034+00:00,522.727,55.0,3.0,12.34,97.664,2023-07-04T13:35:20.391+00:00,0.0,1,2.31,2023-07-04T13:33:42.727+00:00,620.391,55.0,5.0,14.65,507.68,2023-07-04T13:51:59.928+00:00,0.0,1,11.99,2023-07-04T13:43:32.248+00:00,1730.285,105.0,6.0,40.86,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-07-04T13:51:59.928+00:00,0.0,1,0.0,2023-07-04T13:51:59.928+00:00,1730.285,105.0,7.0,40.86,"_Start,A,C,B,D,E,_End",0,0.0
148,0.0,2023-07-04T13:33:20.000+00:00,0.0,1,0.0,2023-07-04T13:33:20.000+00:00,0.0,0.0,1.0,0.0,527.043,2023-07-04T13:42:07.043+00:00,50.0,1,12.44,2023-07-04T13:33:20.000+00:00,527.043,50.0,2.0,12.44,581.379,2023-07-04T13:51:48.422+00:00,50.0,1,13.73,2023-07-04T13:42:07.043+00:00,1652.4680118041838,105.0,5.0,28.4,94.628,2023-07-04T13:43:41.671+00:00,5.0,1,2.23,2023-07-04T13:42:07.043+00:00,621.671,55.0,3.0,14.67,71.831,2023-07-04T13:44:11.999+00:00,0.0,1,1.7,2023-07-04T13:43:00.168+00:00,1724.2990118041837,105.0,6.0,30.099999999999998,515.759,2023-07-04T14:00:24.181+00:00,0.0,1,12.18,2023-07-04T13:51:48.422+00:00,2240.0580118041835,105.0,7.0,42.28,449.41801180418355,2023-07-04T13:51:11.089012+00:00,0.0,1.0,0.0,2023-07-04T13:43:41.671+00:00,1071.0890118041837,55.0,4.0,14.67,0.0,2023-07-04T14:00:24.181+00:00,0.0,1,0.0,2023-07-04T14:00:24.181+00:00,2240.0580118041835,105.0,8.0,42.28,"_Start,A,C,F,B,D,E,_End",1,1.0
104,0.0,2023-07-03T15:26:40.000+00:00,0.0,1,0.0,2023-07-03T15:26:40.000+00:00,0.0,0.0,1.0,0.0,492.569,2023-07-03T15:35:21.655+00:00,50.0,1,11.63,2023-07-03T15:27:09.086+00:00,492.569,50.0,2.0,11.63,609.738,2023-07-03T15:45:31.393+00:00,50.0,1,14.4,2023-07-03T15:35:21.655+00:00,1724.8240044184206,105.0,5.0,28.11,87.994,2023-07-03T15:36:49.649+00:00,5.0,1,2.08,2023-07-03T15:35:21.655+00:00,580.563,55.0,3.0,13.71,48.009,2023-07-03T15:36:39.561+00:00,0.0,1,1.13,2023-07-03T15:35:51.552+00:00,1772.8330044184206,105.0,6.0,29.24,500.597,2023-07-03T15:54:04.769004+00:00,0.0,1,11.82,2023-07-03T15:45:44.172004+00:00,2273.4300044184206,105.0,7.0,41.06,534.5230044184206,2023-07-03T15:45:44.172004+00:00,0.0,1.0,0.0,2023-07-03T15:36:49.649+00:00,1115.0860044184205,55.0,4.0,13.71,0.0,2023-07-03T15:54:04.769004+00:00,0.0,1,0.0,2023-07-03T15:54:04.769004+00:00,2273.4300044184206,105.0,8.0,41.06,"_Start,A,C,F,B,D,E,_End",1,1.0
106,0.0,2023-07-03T15:43:20.000+00:00,0.0,1,0.0,2023-07-03T15:43:20.000+00:00,0.0,0.0,1.0,0.0,518.051,2023-07-03T15:52:00.600+00:00,50.0,1,12.23,2023-07-03T15:43:22.549+00:00,518.051,50.0,2.0,12.23,601.618,2023-07-03T16:02:02.218+00:00,50.0,1,14.2,2023-07-03T15:52:00.600+00:00,1900.9296612470998,105.0,5.0,32.769999999999996,268.629,2023-07-03T15:56:29.229+00:00,5.0,1,6.34,2023-07-03T15:52:00.600+00:00,786.6800000000001,55.0,3.0,18.57,36.587,2023-07-03T15:54:09.226+00:00,0.0,1,0.86,2023-07-03T15:53:32.639+00:00,1937.5166612470998,105.0,6.0,33.629999999999995,492.941,2023-07-03T16:13:14.801661+00:00,0.0,1,11.64,2023-07-03T16:05:01.860661+00:00,2430.4576612470996,105.0,7.0,45.269999999999996,512.6316612470996,2023-07-03T16:05:01.860661+00:00,0.0,1.0,0.0,2023-07-03T15:56:29.229+00:00,1299.3116612470997,55.0,4.0,18.57,0.0,2023-07-03T16:13:14.801661+00:00,0.0,1,0.0,2023-07-03T16:13:14.801661+00:00,2430.4576612470996,105.0,8.0,45.269999999999996,"_Start,A,C,F,B,D,E,_End",1,1.0
145,0.0,2023-07-04T13:08:20.000+00:00,0.0,1,0.0,2023-07-04T13:08:20.000+00:00,0.0,0.0,1.0,0.0,504.335,2023-07-04T13:16:44.335+00:00,50.0,1,11.91,2023-07-04T13:08:20.000+00:00,504.335,50.0,2.0,11.91,571.787,2023-07-04T13:26:16.122+00:00,50.0,1,13.5,2023-07-04T13:16:44.335+00:00,1115.083,105.0,4.0,26.33,38.961,2023-07-04T13:17:23.296+00:00,5.0,1,0.92,2023-07-04T13:16:44.335+00:00,543.2959999999999,55.0,3.0,12.83,62.979,2023-07-04T13:18:26.275+00:00,0.0,1,1.49,2023-07-04T13:17:23.296+00:00,606.275,55.0,5.0,14.32,495.911,2023-07-04T13:34:32.033+00:00,0.0,1,11.71,2023-07-04T13:26:16.122+00:00,1673.9730000000002,105.0,6.0,39.53,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-07-04T13:34:32.033+00:00,0.0,1,0.0,2023-07-04T13:34:32.033+00:00,1673.9730000000002,105.0,7.0,39.53,"_Start,A,C,B,D,E,_End",0,0.0
149,0.0,2023-07-04T13:41:40.000+00:00,0.0,1,0.0,2023-07-04T13:41:40.000+00:00,0.0,0.0,1.0,0.0,490.729,2023-07-04T13:49:50.729+00:00,50.0,1,11.59,2023-07-04T13:41:40.000+00:00,490.729,50.0,2.0,11.59,589.746,2023-07-04T13:59:40.475+00:00,50.0,1,13.92,2023-07-04T13:49:50.729+00:00,1755.0851309622085,105.0,5.0,28.23,115.076,2023-07-04T13:51:45.805+00:00,5.0,1,2.72,2023-07-04T13:49:50.729+00:00,605.805,55.0,3.0,14.31,54.511,2023-07-04T13:50:45.240+00:00,0.0,1,1.29,2023-07-04T13:49:50.729+00:00,1809.5961309622085,105.0,6.0,29.52,505.579,2023-07-04T14:09:30.918131+00:00,0.0,1,11.94,2023-07-04T14:01:05.339131+00:00,2315.1751309622086,105.0,7.0,41.46,559.5341309622085,2023-07-04T14:01:05.339131+00:00,0.0,1.0,0.0,2023-07-04T13:51:45.805+00:00,1165.3391309622084,55.0,4.0,14.31,0.0,2023-07-04T14:09:30.918131+00:00,0.0,1,0.0,2023-07-04T14:09:30.918131+00:00,2315.1751309622086,105.0,8.0,41.46,"_Start,A,C,F,B,D,E,_End",1,1.0
123,0.0,2023-07-04T10:05:00.000+00:00,0.0,1,0.0,2023-07-04T10:05:00.000+00:00,0.0,0.0,1.0,0.0,514.371,2023-07-04T10:13:34.371+00:00,50.0,1,12.14,2023-07-04T10:05:00.000+00:00,514.371,50.0,2.0,12.14,599.279,2023-07-04T10:23:33.650+00:00,50.0,1,14.15,2023-07-04T10:13:34.371+00:00,1796.935669441068,105.0,5.0,29.36,129.833,2023-07-04T10:15:44.204+00:00,5.0,1,3.07,2023-07-04T10:13:34.371+00:00,644.204,55.0,3.0,15.21,93.061,2023-07-04T10:16:33.447+00:00,0.0,1,2.2,2023-07-04T10:15:00.386+00:00,1889.996669441068,105.0,6.0,31.56,496.589,2023-07-04T10:33:14.245669+00:00,0.0,1,11.73,2023-07-04T10:24:57.656669+00:00,2386.585669441068,105.0,7.0,43.29,553.452669441068,2023-07-04T10:24:57.656669+00:00,0.0,1.0,0.0,2023-07-04T10:15:44.204+00:00,1197.656669441068,55.0,4.0,15.21,0.0,2023-07-04T10:33:14.245669+00:00,0.0,1,0.0,2023-07-04T10:33:14.245669+00:00,2386.585669441068,105.0,8.0,43.29,"_Start,A,C,F,B,D,E,_End",1,1.0
127,0.0,2023-07-04T10:38:20.000+00:00,0.0,1,0.0,2023-07-04T10:38:20.000+00:00,0.0,0.0,1.0,0.0,499.735,2023-07-04T10:46:39.735+00:00,50.0,1,11.8,2023-07-04T10:38:20.000+00:00,499.735,50.0,2.0,11.8,598.049,2023-07-04T10:56:37.784+00:00,50.0,1,14.12,2023-07-04T10:46:39.735+00:00,1141.502,105.0,4.0,26.95,43.718,2023-07-04T10:47:23.453+00:00,5.0,1,1.03,2023-07-04T10:46:39.735+00:00,543.453,55.0,3.0,12.83,15.207,2023-07-04T10:46:54.942+00:00,0.0,1,0.36,2023-07-04T10:46:39.735+00:00,514.942,50.0,5.0,12.16,491.837,2023-07-04T11:05:02.744+00:00,0.0,1,11.61,2023-07-04T10:56:50.907+00:00,1648.546,105.0,6.0,38.92,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-07-04T11:05:02.744+00:00,0.0,1,0.0,2023-07-04T11:05:02.744+00:00,1648.546,105.0,7.0,38.92,"_Start,A,C,B,D,E,_End",0,0.0
101,0.0,2023-07-03T15:01:40.000+00:00,0.0,1,0.0,2023-07-03T15:01:40.000+00:00,0.0,0.0,1.0,0.0,513.353,2023-07-03T15:10:13.353+00:00,50.0,1,12.12,2023-07-03T15:01:40.000+00:00,513.353,50.0,2.0,12.12,613.379,2023-07-03T15:20:26.732+00:00,50.0,1,14.48,2023-07-03T15:10:13.353+00:00,1747.4709464830198,105.0,5.0,28.54,82.32,2023-07-03T15:11:35.673+00:00,5.0,1,1.94,2023-07-03T15:10:13.353+00:00,595.673,55.0,3.0,14.059999999999999,62.621,2023-07-03T15:12:38.294+00:00,0.0,1,1.48,2023-07-03T15:11:35.673+00:00,1810.09194648302,105.0,6.0,30.02,472.493,2023-07-03T15:28:26.584946+00:00,0.0,1,11.16,2023-07-03T15:20:34.091946+00:00,2282.58494648302,105.0,7.0,41.18,538.41894648302,2023-07-03T15:20:34.091946+00:00,0.0,1.0,0.0,2023-07-03T15:11:35.673+00:00,1134.09194648302,55.0,4.0,14.059999999999999,0.0,2023-07-03T15:28:26.584946+00:00,0.0,1,0.0,2023-07-03T15:28:26.584946+00:00,2282.58494648302,105.0,8.0,41.18,"_Start,A,C,F,B,D,E,_End",1,1.0
109,0.0,2023-07-03T16:08:20.000+00:00,0.0,1,0.0,2023-07-03T16:08:20.000+00:00,0.0,0.0,1.0,0.0,511.674,2023-07-03T16:16:51.674+00:00,50.0,1,12.08,2023-07-03T16:08:20.000+00:00,511.674,50.0,2.0,12.08,599.507,2023-07-03T16:26:51.181+00:00,50.0,1,14.16,2023-07-03T16:16:51.674+00:00,1120.4699999999998,105.0,4.0,26.46,9.289,2023-07-03T16:17:00.963+00:00,5.0,1,0.22,2023-07-03T16:16:51.674+00:00,520.963,55.0,3.0,12.3,97.76,2023-07-03T16:18:38.723+00:00,0.0,1,2.31,2023-07-03T16:17:00.963+00:00,618.723,55.0,5.0,14.610000000000001,507.769,2023-07-03T16:35:18.950+00:00,0.0,1,11.99,2023-07-03T16:26:51.181+00:00,1725.9989999999998,105.0,6.0,40.76,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-07-03T16:35:18.950+00:00,0.0,1,0.0,2023-07-03T16:35:18.950+00:00,1725.9989999999998,105.0,7.0,40.76,"_Start,A,C,B,D,E,_End",0,0.0
122,0.0,2023-07-04T09:56:40.000+00:00,0.0,1,0.0,2023-07-04T09:56:40.000+00:00,0.0,0.0,1.0,0.0,504.583,2023-07-04T10:05:04.583+00:00,50.0,1,11.91,2023-07-04T09:56:40.000+00:00,504.583,50.0,2.0,11.91,595.803,2023-07-04T10:15:00.386+00:00,50.0,1,14.07,2023-07-04T10:05:04.583+00:00,1686.3238578738055,105.0,5.0,28.310000000000002,98.586,2023-07-04T10:06:43.169+00:00,5.0,1,2.33,2023-07-04T10:05:04.583+00:00,603.169,55.0,3.0,14.24,65.117,2023-07-04T10:07:21.981+00:00,0.0,1,1.54,2023-07-04T10:06:16.864+00:00,1751.4408578738055,105.0,6.0,29.85,508.887,2023-07-04T10:23:40.022+00:00,0.0,1,12.02,2023-07-04T10:15:11.135+00:00,2260.3278578738054,105.0,7.0,41.870000000000005,487.35185787380556,2023-07-04T10:14:50.520858+00:00,0.0,1.0,0.0,2023-07-04T10:06:43.169+00:00,1090.5208578738057,55.0,4.0,14.24,0.0,2023-07-04T10:23:40.022+00:00,0.0,1,0.0,2023-07-04T10:23:40.022+00:00,2260.3278578738054,105.0,8.0,41.870000000000005,"_Start,A,C,F,B,D,E,_End",1,1.0
143,0.0,2023-07-04T12:51:40.000+00:00,0.0,1,0.0,2023-07-04T12:51:40.000+00:00,0.0,0.0,1.0,0.0,502.21,2023-07-04T13:00:02.210+00:00,50.0,1,11.86,2023-07-04T12:51:40.000+00:00,502.21,50.0,2.0,11.86,612.238,2023-07-04T13:10:14.448+00:00,50.0,1,14.46,2023-07-04T13:00:02.210+00:00,1165.7040000000002,105.0,4.0,27.53,51.256,2023-07-04T13:00:53.466+00:00,5.0,1,1.21,2023-07-04T13:00:02.210+00:00,553.466,55.0,3.0,13.07,49.601,2023-07-04T13:01:43.067+00:00,0.0,1,1.17,2023-07-04T13:00:53.466+00:00,603.067,55.0,5.0,14.24,485.503,2023-07-04T13:18:19.951+00:00,0.0,1,11.46,2023-07-04T13:10:14.448+00:00,1700.8080000000002,105.0,6.0,40.160000000000004,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-07-04T13:18:19.951+00:00,0.0,1,0.0,2023-07-04T13:18:19.951+00:00,1700.8080000000002,105.0,7.0,40.160000000000004,"_Start,A,C,B,D,E,_End",0,0.0
144,0.0,2023-07-04T13:00:00.000+00:00,0.0,1,0.0,2023-07-04T13:00:00.000+00:00,0.0,0.0,1.0,0.0,517.619,2023-07-04T13:08:37.619+00:00,50.0,1,12.22,2023-07-04T13:00:00.000+00:00,517.619,50.0,2.0,12.22,591.478,2023-07-04T13:18:29.097+00:00,50.0,1,13.97,2023-07-04T13:08:37.619+00:00,1110.452,105.0,4.0,26.22,1.355,2023-07-04T13:08:38.974+00:00,5.0,1,0.03,2023-07-04T13:08:37.619+00:00,518.974,55.0,3.0,12.25,66.785,2023-07-04T13:09:45.759+00:00,0.0,1,1.58,2023-07-04T13:08:38.974+00:00,585.759,55.0,5.0,13.83,503.067,2023-07-04T13:26:52.164+00:00,0.0,1,11.88,2023-07-04T13:18:29.097+00:00,1680.304,105.0,6.0,39.68,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-07-04T13:26:52.164+00:00,0.0,1,0.0,2023-07-04T13:26:52.164+00:00,1680.304,105.0,7.0,39.68,"_Start,A,C,B,D,E,_End",0,0.0
100,0.0,2023-07-03T14:53:20.000+00:00,0.0,1,0.0,2023-07-03T14:53:20.000+00:00,0.0,0.0,1.0,0.0,497.665,2023-07-03T15:01:37.665+00:00,50.0,1,11.75,2023-07-03T14:53:20.000+00:00,497.665,50.0,2.0,11.75,600.695,2023-07-03T15:11:38.360+00:00,50.0,1,14.18,2023-07-03T15:01:37.665+00:00,1098.614,105.0,4.0,25.939999999999998,0.254,2023-07-03T15:01:37.919+00:00,5.0,1,0.01,2023-07-03T15:01:37.665+00:00,497.91900000000004,55.0,3.0,11.76,16.292,2023-07-03T15:01:53.957+00:00,0.0,1,0.38,2023-07-03T15:01:37.665+00:00,514.211,55.0,5.0,12.14,483.228,2023-07-03T15:19:41.588+00:00,0.0,1,11.41,2023-07-03T15:11:38.360+00:00,1598.134,105.0,6.0,37.73,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-07-03T15:19:41.588+00:00,0.0,1,0.0,2023-07-03T15:19:41.588+00:00,1598.134,105.0,7.0,37.73,"_Start,A,C,B,D,E,_End",0,0.0
108,0.0,2023-07-03T16:00:00.000+00:00,0.0,1,0.0,2023-07-03T16:00:00.000+00:00,0.0,0.0,1.0,0.0,496.476,2023-07-03T16:08:30.215+00:00,50.0,1,11.72,2023-07-03T16:00:13.739+00:00,496.476,50.0,2.0,11.72,583.485,2023-07-03T16:18:13.700+00:00,50.0,1,13.78,2023-07-03T16:08:30.215+00:00,1741.0985710083291,105.0,5.0,29.869999999999997,184.927,2023-07-03T16:11:35.142+00:00,5.0,1,4.37,2023-07-03T16:08:30.215+00:00,681.403,55.0,3.0,16.09,67.338,2023-07-03T16:10:59.508+00:00,0.0,1,1.59,2023-07-03T16:09:52.170+00:00,1808.436571008329,105.0,6.0,31.459999999999997,501.847,2023-07-03T16:27:53.199571+00:00,0.0,1,11.85,2023-07-03T16:19:31.352571+00:00,2310.283571008329,105.0,7.0,43.309999999999995,476.21057100832905,2023-07-03T16:19:31.352571+00:00,0.0,1.0,0.0,2023-07-03T16:11:35.142+00:00,1157.613571008329,55.0,4.0,16.09,0.0,2023-07-03T16:27:53.199571+00:00,0.0,1,0.0,2023-07-03T16:27:53.199571+00:00,2310.283571008329,105.0,8.0,43.309999999999995,"_Start,A,C,F,B,D,E,_End",1,1.0
107,0.0,2023-07-03T15:51:40.000+00:00,0.0,1,0.0,2023-07-03T15:51:40.000+00:00,0.0,0.0,1.0,0.0,494.401,2023-07-03T15:59:54.401+00:00,50.0,1,11.67,2023-07-03T15:51:40.000+00:00,494.401,50.0,2.0,11.67,597.769,2023-07-03T16:09:52.170+00:00,50.0,1,14.11,2023-07-03T15:59:54.401+00:00,1114.045,105.0,4.0,26.299999999999997,21.875,2023-07-03T16:00:16.276+00:00,5.0,1,0.52,2023-07-03T15:59:54.401+00:00,516.2760000000001,55.0,3.0,12.19,19.338,2023-07-03T16:00:13.739+00:00,0.0,1,0.46,2023-07-03T15:59:54.401+00:00,513.739,50.0,5.0,12.13,506.092,2023-07-03T16:18:41.251+00:00,0.0,1,11.95,2023-07-03T16:10:15.159+00:00,1639.475,105.0,6.0,38.709999999999994,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2023-07-03T16:18:41.251+00:00,0.0,1,0.0,2023-07-03T16:18:41.251+00:00,1639.475,105.0,7.0,38.709999999999994,"_Start,A,C,B,D,E,_End",0,0.0
120,0.0,2023-07-04T09:40:00.000+00:00,0.0,1,0.0,2023-07-04T09:40:00.000+00:00,0.0,0.0,1.0,0.0,523.094,2023-07-04T09:48:43.094+00:00,50.0,1,12.35,2023-07-04T09:40:00.000+00:00,523.094,50.0,2.0,12.35,613.835,2023-07-04T09:58:56.929+00:00,50.0,1,14.49,2023-07-04T09:48:43.094+00:00,1669.4573221121068,105.0,5.0,29.07,94.585,2023-07-04T09:50:17.679+00:00,5.0,1,2.23,2023-07-04T09:48:43.094+00:00,617.6790000000001,55.0,3.0,14.58,82.055,2023-07-04T09:51:07.302+00:00,0.0,1,1.94,2023-07-04T09:49:45.247+00:00,1751.5123221121069,105.0,6.0,31.01,502.899,2023-07-04T10:07:19.828+00:00,0.0,1,11.87,2023-07-04T09:58:56.929+00:00,2254.411322112107,105.0,7.0,42.88,437.9433221121066,2023-07-04T09:57:35.622322+00:00,0.0,1.0,0.0,2023-07-04T09:50:17.679+00:00,1055.6223221121068,55.0,4.0,14.58,0.0,2023-07-04T10:07:19.828+00:00,0.0,1,0.0,2023-07-04T10:07:19.828+00:00,2254.411322112107,105.0,8.0,42.88,"_Start,A,C,F,B,D,E,_End",1,1.0
128,0.0,2023-07-04T10:46:40.000+00:00,0.0,1,0.0,2023-07-04T10:46:40.000+00:00,0.0,0.0,1.0,0.0,485.381,2023-07-04T10:55:00.323+00:00,50.0,1,11.46,2023-07-04T10:46:54.942+00:00,485.381,50.0,2.0,11.46,593.19,2023-07-04T11:04:53.513+00:00,50.0,1,14.01,2023-07-04T10:55:00.323+00:00,1702.7074278669722,105.0,5.0,29.96,190.034,2023-07-04T10:58:10.357+00:00,5.0,1,4.49,2023-07-04T10:55:00.323+00:00,675.415,55.0,3.0,15.950000000000001,36.477,2023-07-04T10:57:14.261+00:00,0.0,1,0.86,2023-07-04T10:56:37.784+00:00,1739.1844278669723,105.0,6.0,30.82,506.762,2023-07-04T11:13:51.221428+00:00,0.0,1,11.97,2023-07-04T11:05:24.459428+00:00,2245.9464278669725,105.0,7.0,42.79,434.1024278669723,2023-07-04T11:05:24.459428+00:00,0.0,1.0,0.0,2023-07-04T10:58:10.357+00:00,1109.5174278669722,55.0,4.0,15.950000000000001,0.0,2023-07-04T11:13:51.221428+00:00,0.0,1,0.0,2023-07-04T11:13:51.221428+00:00,2245.9464278669725,105.0,8.0,42.79,"_Start,A,C,F,B,D,E,_End",1,1.0
142,0.0,2023-07-04T12:43:20.000+00:00,0.0,1,0.0,2023-07-04T12:43:20.000+00:00,0.0,0.0,1.0,0.0,519.253,2023-07-04T12:51:59.253+00:00,50.0,1,12.26,2023-07-04T12:43:20.000+00:00,519.253,50.0,2.0,12.26,592.779,2023-07-04T13:01:52.032+00:00,50.0,1,14.0,2023-07-04T12:51:59.253+00:00,1681.2156408607948,105.0,5.0,28.13,79.256,2023-07-04T12:53:18.509+00:00,5.0,1,1.87,2023-07-04T12:51:59.253+00:00,598.509,55.0,3.0,14.129999999999999,39.776,2023-07-04T12:53:58.285+00:00,0.0,1,0.94,2023-07-04T12:53:18.509+00:00,1720.9916408607949,105.0,6.0,29.07,523.08,2023-07-04T13:10:35.112+00:00,0.0,1,12.35,2023-07-04T13:01:52.032+00:00,2244.071640860795,105.0,7.0,41.42,489.9276408607948,2023-07-04T13:01:28.436641+00:00,0.0,1.0,0.0,2023-07-04T12:53:18.509+00:00,1088.4366408607948,55.0,4.0,14.129999999999999,0.0,2023-07-04T13:10:35.112+00:00,0.0,1,0.0,2023-07-04T13:10:35.112+00:00,2244.071640860795,105.0,8.0,41.42,"_Start,A,C,F,B,D,E,_End",1,1.0
121,0.0,2023-07-04T09:48:20.000+00:00,0.0,1,0.0,2023-07-04T09:48:20.000+00:00,0.0,0.0,1.0,0.0,479.639,2023-07-04T09:56:19.639+00:00,50.0,1,11.32,2023-07-04T09:48:20.000+00:00,479.639,50.0,2.0,11.32,597.225,2023-07-04T10:06:16.864+00:00,50.0,1,14.1,2023-07-04T09:56:19.639+00:00,1635.4657514456107,105.0,5.0,28.09,112.938,2023-07-04T09:58:12.577+00:00,5.0,1,2.67,2023-07-04T09:56:19.639+00:00,592.577,55.0,3.0,13.99,16.652,2023-07-04T09:56:36.291+00:00,0.0,1,0.39,2023-07-04T09:56:19.639+00:00,1652.1177514456108,105.0,6.0,28.48,507.966,2023-07-04T10:15:11.135+00:00,0.0,1,11.99,2023-07-04T10:06:43.169+00:00,2160.0837514456107,105.0,7.0,40.47,445.6637514456108,2023-07-04T10:05:38.240751+00:00,0.0,1.0,0.0,2023-07-04T09:58:12.577+00:00,1038.2407514456108,55.0,4.0,13.99,0.0,2023-07-04T10:15:11.135+00:00,0.0,1,0.0,2023-07-04T10:15:11.135+00:00,2160.0837514456107,105.0,8.0,40.47,"_Start,A,C,F,B,D,E,_End",1,1.0
